"","PS.rep1","PS.rep2","ART.rep1","ART.rep2","RS.rep2","RS.rep3"
"UGT2A1",0,0.208212,0.761737,0.163759,0.161114,0.0277624
"UGT2A2",0,0,0,0,0,0
"UGT2A3",0,0.215098,0.381477,0.0872262,0,0
"UGT2B10",0.954067,0.447875,1.25465,4.45527,2.5497,1.46526
"UGT2B11",0.0844817,0.204146,0.237625,0.0485788,0.119678,0
"UGT2B15",7.84781,5.25594,1.65783,3.70993,2.28706,2.23637
"UGT2B17",0.324307,0.348652,0,0.167841,0.859525,0.75736
"UGT2B28",0,0,0.58763,0.0490411,0,0.496175
"UGT2B4",0,0.0980012,0,0.0233847,0.22728,0.0390829
"UGT2B7",0.0665325,0,1.54172,0.088108,0.28211,0.73644
"UGT3A1",9.7709,6.38843,11.84016,50.6032,28.3453,23.4056
"UGT3A2",0.252844,0.568833,1.26435,0.628977,0.52363,1.7828796
"UGT8",4.2174668,12.1367029,8.564687,9.21968,12.529708,16.827407
"UHMK1",9.06634,10.659274,12.797518,23.11442,12.19225,14.14094
"UHRF1",3.55673,10.239132,11.197901,5.316018,8.55217,10.438635
"UHRF1BP1",29.8613,35.8799,32.1623,38.0255,25.0535,20.1593
"UHRF1BP1L",35.103122,35.553188,30.0854,56.76332,52.07786,36.0171
"UHRF2",39.8585,20.55027,25.23457,62.3803,28.0126,30.0384
"UIMC1",221.29262,306.02263,289.10667,112.379989,198.41771,154.565016
"ULBP1",1.364668,3.354717,1.72326,2.506267,2.54412,1.619
"ULBP2",0.607291,0.482926,0,3.13767,1.16655,1.05622
"ULBP3",2.00948,6.65968,8.31587,1.21717,4.65286,3.97729
"ULK1",3.90581,2.96965,1.65517,5.55705,2.62532,3.05725
"ULK2",107.3759,84.4806,65.49384,82.5129,50.49617,44.35434
"ULK3",1.7674592798254,1.736297,1.76129,3.761690845,2.46489,3.189567
"ULK4",73.791463,82.35344,76.446,140.30658,111.21658,97.79831
"ULK4P1",4.13945,2.32769,0,3.74255,4.2312,3.67653
"ULK4P2",4.13916,2.32756,0,3.74236,4.2312,3.67647
"ULK4P3",10.2984,16.1654,22.0881,3.38719,8.80766,12.7961
"UMAD1",1.3107061,3.0164,4.841779,1.67105198,2.21871,2.235562
"UMOD",0.505612,0.669982,1.15525,2.54265,1.5292,1.19087
"UMODL1",12.7624,5.035215,1.85241,12.608425,4.26357,1.122776
"UMODL1-AS1",0,0.17414,0,0.103361,1.21869,0.313856
"UMPS",2.01326,6.996841,8.844967,3.037052,8.743206,8.75878
"UNC119",2.553842,5.55654,2.947675,3.084983,5.036357,3.034044
"UNC119B",10.9431,28.4726,27.1596,19.7626,21.8201,24.6152
"UNC13A",0.16914,0.662809,0.926555,0.170201,0.411682,1.15968
"UNC13B",45.4034,47.6171,41.9186,54.2766,38.26271,37.5611
"UNC13C",1.15066,1.95192,3.737,6.19601,6.436277,5.597668
"UNC13D",1.00862,0.938849,0.42755,2.44894,1.2304,1.04075
"UNC45A",46.101479015,37.899342,35.97475,26.3380610002338,21.8797030630923,22.789177814
"UNC45B",0.487473,1.12475,1.06453,2.90266000029429,1.5056,2.35655000399586
"UNC50",262.4486,113.75446,98.4138,130.09603,69.6467,49.4832
"UNC5A",0.902941,0.700876,1.01258,0.916148,0.69555,0.558914
"UNC5B",0.656542,0.61266188,0.92749792,0.893433,0.3853954,0.825102
"UNC5B-AS1",0,0.701338,2.72223,0.0800974,3.38596,2.02545
"UNC5C",0.190132,0.969529,0.807378,1.0152,2.0233,1.40658
"UNC5CL",2.27094,1.74511,2.30186,2.86327,1.29777,1.90407
"UNC5D",0.824969,0.91087,0.883335,2.04296,0.888269,1.47946
"UNC79",35.27341,24.52537,23.97582,41.6431,23.08843,28.37512
"UNC80",1.432011051,3.88825,3.65916,9.526715,8.39908,7.615434
"UNC93A",0,0,0,0.0445297,0,0
"UNC93B1",0.0219768,0.3192,0.464405,0.301376,0.223172,0.894155
"UNCX",0,0,0,0,0,0.0569953
"UNG",10.17237,17.54416,15.39339,20.40559,16.5818,25.6194
"UNK",96.36477,54.8195,41.32144,35.58405,27.75967,16.80036
"UNKL",4.672652,6.767255,6.634738,4.834275,5.855928,8.307016
"UNQ6494",0.0700957,0,0,0.0400125,0,0
"UOX",0.98535,5.70833,7.19193,0.520753,3.62629,5.74154
"UPB1",1.32117,2.21575,1.36847,2.79299,2.11066,4.56577
"UPF1",62.73741,64.6028,58.5572,51.26598,41.75874,43.03184
"UPF2",66.82016,72.4739,88.5204,57.79784,57.26455,58.45749
"UPF3A",378.820477,239.481417264121,255.411643242018,143.410271,151.31906437747,101.168562563881
"UPF3B",12.145281,7.421677,12.386,46.33678,28.8469,22.26645
"UPK1A",0.257738,0.720235,0,0.725502,0.348402,0.500729
"UPK1A-AS1",0.615432,8.28837,6.80449,0.973065,8.47063,7.22993
"UPK1B",1.25332,1.05377,1.14299,4.68288,1.59288,2.13082
"UPK2",0.12343,0,0,0.360268,0.105315,0.360813
"UPK3A",0.183047,0,0,0,0,0
"UPK3B",0.3460808,1.0246562,0.413337,1.0340528,1.2605623,1.6090297
"UPK3BL1",2.37217,2.65471,3.29441,3.15699,1.06757,1.92833
"UPP1",1.26129802935,1.935028,3.14143,1.529652,1.34959,7.179763
"UPP2",0.455707,0.577101,0.922727,1.08481,1.04255,0.856654
"UPRT",0.161563,0.787681,1.22237,0.955654,1.33363,0.762807
"UQCC1",44.3323800363336,44.34748,25.9529,15.48833,16.5822,14.2778
"UQCC2",101.999,118.299,95.5542,50.1422,108.433,76.5554
"UQCC3",1.10874,5.51851,3.57098,1.54486,3.24523,6.79807
"UQCR10",122.30873,120.39727,115.9838,87.02638,110.23405,77.3534
"UQCR11",18.4971,18.7533,19.3868,9.57312,19.9791,12.8808
"UQCRB",49.102181,39.579237,44.98019,81.308239,70.358727,51.27712
"UQCRBP1",0.869669,0.163305,1.98044,0,0,0
"UQCRC1",443.258,177.276,144.593,378.567,165.213,131.395
"UQCRC2",29.6586,36.8388,30.7064,33.0378,41.1862,39.3317
"UQCRFS1",250.899,116.676,83.339,224.565,106.294,73.2391
"UQCRH",34.3591,63.7863,43.18985,43.68672,83.283,48.465024
"UQCRHL",0.147771,0,0,0.703674,0.41175,0.407063
"UQCRQ",15.241,29.2013,22.8063,31.1492,45.1312,35.8244
"URAD",10.7324,6.09857,1.63863,5.81221,5.51763,2.15681
"URAHP",0.563282,1.42033,1.321545,0.715188,1.491542,0.58812
"URB1",5.34964,10.9786,12.9313,12.5101,15.3252,17.4586
"URB1-AS1",10.6391,22.4273,3.60172,7.56337,21.8891,2.21039
"URB2",35.50188,22.6422000004801,15.9497491134,20.762631,12.169300041,11.49884
"URGCP",2.35323,4.726422,4.451622,2.680978,2.413379,6.323875
"URGCP-MRPS24",1.59682,1.00671,2.99702,0,1.68997,5.63495
"URI1",56.8822,71.60268,88.99383,69.0487,109.37837,100.45959
"URM1",10.214346,7.671925,4.08735,3.7118565,3.77469,3.27567
"UROC1",0,0.0834127,0,0.0131634,0.103349,0
"UROD",80.5417,37.86816,33.6238,43.12039,22.96303,21.18
"UROS",31.01312,25.234823,17.207056,29.4345768,23.254505,21.106782
"USB1",8.81394618,4.716232,3.717399,4.8256025701,2.032695,2.892649
"USE1",19.3644,16.1398,13.1017,20.2371,12.207,8.23981
"USF1",4.59061,5.403828,5.93048,5.70709,7.79333,7.16175
"USF2",3.47817,5.53059,11.18107,10.44785,10.16997,10.83284
"USF3",12.79859,11.283168,12.963355,8.415807,7.590633,6.65546
"USH1C",0.3606771,0.223801,0.29818,0.1624946,0.5876929,0.752287
"USH1G",0.339746000449513,0.54093700848345,0.80225900222118,1.439718,0.847787142454,1.59799
"USH2A",1.2392,1.787409,3.913492,6.536379,5.692532,6.401931
"USHBP1",0.446697,2.2197855501792,0.411628,1.115748,1.06618,1.879113
"USMG5",59.41209,46.16899,28.37303,153.8341,96.064,63.28614
"USO1",145.003,174.4115,215.5243,49.14366,75.27221,89.46995
"USP1",407.3381,242.1677,302.7076,328.9937,225.6795,184.0992
"USP10",34.09156,19.960675,18.682523,36.49308,15.971868,17.49776
"USP11",18.9534,22.7556,27.5861,52.0669,33.2676,53.0735
"USP12",8.02617,17.2436,24.6586,9.51858,18.1854,27.5856
"USP12-AS1",0.646201,3.7464,7.47502,0.699469,2.77901,1.89672
"USP12-AS2",2.91224,4.39271,2.66391,7.02557,0.656245,1.79698
"USP13",2.58691,3.78856,4.74796,3.89389,3.31813,4.23605
"USP14",9.15396,8.773837,8.37895,38.107823,16.8105,12.05062
"USP15",119.093450716,84.2017698001083,79.8134627,111.225028,89.6933060286958,103.417170040937
"USP16",38.84148,39.4006,58.42124,99.98062,110.2296,84.1749
"USP17L1",0.0132878,0.394706,0,0.819129,0,0
"USP17L10",0,0,0,0,0,0
"USP17L11",0,0.0552745,0,0.0423687,0.398802,0
"USP17L12",0,0.0552825,0,0,0,0
"USP17L13",0,0,0,0,0,0
"USP17L15",0,0.396829,0.401964,0,1.16866,0
"USP17L17",0,0,0,0,0,0
"USP17L18",0,0.0552725,0.183418,0,0,0.145026
"USP17L19",0,0.0552725,0,0,0,0
"USP17L2",0.0132878,0.105805,0.139962,0,0.343079,0.145026
"USP17L20",0,0.0552725,0.183418,0,0,0.145026
"USP17L21",0,0.0552725,0,0,0,0
"USP17L22",0,0.0552725,0,0.0423687,0.398802,0
"USP17L24",0,0,0,0,0,0
"USP17L25",0,0,0,0,0,0
"USP17L26",0,0,0,0,0,0
"USP17L27",0,0,0,0,0,0
"USP17L28",0,0,0,0,0,0
"USP17L29",0,0,0,0,0,0
"USP17L3",0.0132878,0,0,0,0,0
"USP17L30",0,0,0,0,0,0
"USP17L4",0.0132878,0.314929,0,0,1.87602,0.531763
"USP17L5",0,0,0,0,0,0
"USP17L6P",0,1.16131,0,0,0.686418,0
"USP17L7",0,0.180354,0.139962,0.0282458,0.281712,0.193368
"USP17L8",0.0132878,0,0.139962,0,0.093801,0
"USP17L9P",0,0,0,0,0,0
"USP18",6.36412,3.58713,9.49254,4.57434,6.65574,5.49205
"USP19",35.5657299338438,43.97115,34.486148542,23.9749959769487,24.7768887,30.9427413
"USP2",157.2698,31.65416,24.96307,355.5082,69.1911,50.67456
"USP2-AS1",9.10343,6.90768,14.0737,39.8365,41.7217,33.2527
"USP20",36.45036,23.66298,14.17449,16.59657,8.28705,9.43983
"USP21",26.929073,7.57371,4.559458,17.46449,5.554926,5.31764
"USP22",7.01124,14.4382,13.4086,18.7089,16.4,19.9099
"USP24",5.56002,12.03,13.4544,4.36204,6.57085,9.17716
"USP25",50.61022,34.81067293,78.58998,271.4352,184.5814,169.80179
"USP26",0.576853,1.11402,1.93217,0.96063,1.6768,1.91119
"USP27X",0.486077,1.52682,1.59008,0.739662,1.17773,1.70898
"USP27X-AS1",0.0446163,0.121493,0.21997,0.114693,0.302068,0.680759
"USP28",5.07342879012705,5.868160139,7.2383942,5.6589007846115,5.80458000391126,7.7941041
"USP29",20.626,21.4862,14.7994,8.96841,11.9866,9.47211
"USP3",7.951635,14.82479,11.817771,8.55358,13.02592,13.732469
"USP3-AS1",75.8192,55.3717,36.4668,37.578,39.9006,20.9034
"USP30",20.02628,17.42248,9.34112,23.63068,16.59419,9.1003
"USP30-AS1",1.10929,3.98145,4.31847,2.24824,2.93638,3.23255
"USP31",11.4861,10.6721,12.0039,15.3375,7.83605,11.9651
"USP32",337.722,156.168,145.462,330.468,125.766,89.5883
"USP32P1",50.9706,79.5525,85.4533,26.8936,54.8813,44.5627
"USP32P2",26.1103,13.2566,9.68898,16.9924,8.62999,5.0566
"USP32P3",47.7535,43.2502,38.9884,43.4823,28.0738,22.4035
"USP33",22.5231000178223,54.65337,64.90857,20.07201,39.06882,45.98493
"USP34",38.3824,50.979,63.2081,83.282,64.2345,71.6188
"USP35",1.4717,1.92295,2.20921,3.84261,1.55975,4.09369
"USP36",8.67274,11.1887,11.2057,15.9467,13.0572,12.7228
"USP37",13.0264,20.8903,27.0326,28.2574,29.5874,33.0053
"USP38",14.098888,6.3367,8.386754,71.84395,16.03131,11.55814
"USP39",23.404732,16.243783,23.09948,17.33193,11.54094214498,16.4969400018985
"USP4",118.6915,47.6457,36.92904,154.33303,44.9851,33.08293
"USP40",40.5531,31.1908,36.2127,23.0249,17.2775,17.5542
"USP42",50.5595,25.1335,20.0404,99.9981,38.4652,34.3788
"USP43",2.56421,2.61002192,1.2262606,2.528237,2.90169865698,2.415731
"USP44",94.532520513168,60.0610687548935,74.2568573660831,240.08051269,144.722033428,102.959075911
"USP45",1.7294683,10.336613020526,12.79306,2.5185686862039,9.5724333152,13.60470470381
"USP46",4.802913,3.88698,5.676669,24.1419,11.278477,11.0166570041167
"USP46-AS1",3.46082,1.79196,8.25285,12.1165,8.8687,12.5586
"USP47",32.33842,39.78018,45.997070114828,49.26192,57.07413,54.39913
"USP48",60.065491,32.60125,45.87487,57.445632,38.546131,47.11299
"USP49",3.41213,8.00622,7.01058,5.78272,10.01292,10.58353
"USP5",237.0632,181.7856,139.6819,98.3581,85.4157,77.6581
"USP50",15.1089,5.54906,6.23854,60.7088,26.4661,19.2327
"USP51",0.380045,1.1807,1.46886,1.06201,1.30272,1.28133
"USP53",4.46349,9.57466,8.83482,2.39861,4.47549,4.40108
"USP54",7.7043535765,24.225807,15.5936720035225,12.667794,18.214054903777,16.24102
"USP6",16.43842,25.70206,34.3995,43.5781,31.5291,35.9214
"USP6NL",155.61275,108.4168,77.00382,149.20448,73.22281,49.3072
"USP7",86.32893,74.49049,103.265042,309.98721,188.53941,158.612173
"USP8",132.383695,176.43113,152.04132,93.168282,118.27968,81.36586
"USP9X",6.93166,16.21554,27.52124,34.01699,30.93204,43.49716
"USP9Y",0.412655,2.02199,3.44357,1.41102,2.33849,3.61512
"USPL1",35.50298,24.500143,28.79339,93.21534,54.87348,49.30499
"UST",1.0406,2.98757,3.28805,2.01287,2.78601,3.28853
"UST-AS1",6.73075,7.13765,11.2862,3.13275,3.43604,4.28045
"UTAT33",11.0475,10.3374,13.6408,4.88043,11.8895,0.515242
"UTF1",0.670101,2.1565,0,1.0473,1.05826,1.81448
"UTP11",102.02,83.3915,63.2407,67.834,77.3327,56.829
"UTP14A",0.562494,1.33212,1.32604,1.61788,2.18358,2.996026
"UTP14C",2.09732,5.01279,8.72783,3.45024,5.17805,8.67661
"UTP15",2.0753,3.8379617,5.144038,6.887133,6.8319200477585,7.85461
"UTP18",138.124,200.515,259.977,139.862,221.353,193.352
"UTP20",3.88596,14.0283,16.7667,5.91156,10.8827,15.9844
"UTP23",10.6068,18.4753,14.9357,8.18482,11.9126,11.871
"UTP3",13.2944,12.7571,13.7119,5.69622,5.13372,6.06845
"UTP4",35.309,12.24879,11.4748,66.6325,14.90882,19.20631
"UTP6",79.4539,119.323,166.04,71.1562,123.436,139.693
"UTRN",8.33038,10.3069,16.9816,34.8891,31.5406,36.5305
"UTS2",0,0.747879,0.559156,0.32867,0,0
"UTS2B",9.8342,11.4661,11.636,20.8399,17.1309,16.8687
"UTS2R",0.24871,0.14968,1.10358,1.26149,1.54909,2.17393
"UTY",0.38336103065,4.1401925201,4.6604260120458,1.8800290184995,4.3549951,6.921896765725
"UVRAG",3.99693,5.28085,8.27462,6.70007,5.30957,7.69453
"UVSSA",18.13779,19.019163,21.50649,17.10168,15.718669,19.75577
"UXS1",18.84117,28.7771685,45.0263,40.531177,46.724305,68.618256
"UXT",35.855732,12.51417,3.99088,96.03134,30.497938,37.52609
"UXT-AS1",0,0,0,0.79001,0,0
"VAC14",12.8581672,11.930154,8.41206,10.67873,8.677461,9.02907
"VAC14-AS1",1.32503,2.82282,1.69748,0.887537,3.81414,2.76876
"VAMP1",7.09931,3.657657,3.70676000167433,5.1705462,4.144641,2.765721
"VAMP2",8.92271,7.23659,5.334106,8.756991,6.06272,5.38855
"VAMP3",91.1203,26.529,14.5309,65.0332,15.579,13.4082
"VAMP4",12.4117,16.217142,15.78375,14.97647,15.59835,15.25937
"VAMP5",0.948043,2.03008,1.44461,3.86993,2.93565,2.92738
"VAMP7",6.51511,4.21284,6.61807,25.61939852434,13.476661,15.268627
"VAMP8",46.8158,15.2939,27.9526,23.9013,17.6884,14.2249
"VANGL1",9.1355100294312,5.43341,3.731833,11.355977,7.885081,5.47088
"VANGL2",1.10492,0.349442,0.503577,4.36731,0.909655,1.45713
"VAPA",14.04808,16.96917,13.13937,10.72326,10.79489,10.61889
"VAPB",2.97929,4.48708,5.9133,4.33509,2.7507,5.9542
"VARS",76.3675,33.7375,31.7871,231.335,81.6288,67.5091
"VARS2",2.272461,2.57718,2.791193947,3.64857,1.580753,5.21347
"VASH1",1.51351,3.39756,3.72856,5.40404,5.99329,7.73619
"VASH1-AS1",39.91916,21.25429,13.1808,29.87858,15.3708,13.58192
"VASH2",12.472949,4.94285977994,7.72182,71.28735,22.05597434666,17.1357426012
"VASN",2.22514,4.30546,3.11291,3.97951,3.70246,4.11769
"VASP",2.38697,2.71335,1.94831,5.06562,3.96465,7.52076
"VAT1",21.2747,20.7615,18.7125,39.4863,22.1333,20.7055
"VAT1L",0.6141,0.975091,3.08156,1.81451,1.54539,2.65494
"VAV1",12.99177,5.78118,10.96917,5.474376,3.87363000036449,4.706905
"VAV2",1.02638,1.5675,2.43232,1.93535,1.75087,4.00117
"VAV3",3.962849,5.34157,9.40826,15.05718,15.70043,18.224979
"VAV3-AS1",0.313077,0,0,1.101,1.07972,0
"VAX1",0.292284,0.4147183,0.278769,0.9919243,0.545537,0.300799
"VAX2",0.0968053,0,0,0.0814373,0.164657,0
"VBP1",2.839,3.63823,7.08082,10.805,7.7888,9.09677
"VCAM1",5.3403733705,4.75985,9.30817146268,7.489824,5.830009,12.91088
"VCAN",2.397583,1.532327,1.5443493,19.90435,8.46056,8.75379
"VCAN-AS1",4.18253,11.1248,12.8278,21.984,77.1973,34.3458
"VCL",3.550176,14.4046,12.68109,16.84631,15.0589,17.96102
"VCP",109.877154,147.4225,139.50149,92.991872,107.04478,109.55021
"VCPIP1",28.5518,39.1818,39.039,23.2633,26.9519,24.1635
"VCPKMT",20.10731,20.53083,21.238558415846,25.70378,15.836436,15.622516
"VCX",2.83471,10.2157,2.74781,6.52972,23.9658,8.7045
"VCX2",6.56193,0.247007,35.6759,15.0434,1.84488,49.4565
"VCX3A",1.06675,58.5579,52.1072,1.91637,123.115,102.604
"VCX3B",4.3255,4.6134,36.105,11.5573,7.38598,60.9449
"VCY",4.64528e-06,37.6795,40.5293,1.27701e-05,0.0001829,0.000105056
"VCY1B",3.80192,0,0,9.4749,74.5177,63.8383
"VDAC1",9.98636,9.87826688892,13.22897,39.10623,16.56284,17.14752
"VDAC2",403.02499,170.318776,158.46745,352.17653,170.62667,113.598843110058
"VDAC3",439.48925,286.03364,243.109,237.568324,219.44298,153.63858
"VDR",3.373761225248,3.646604,3.22681,1.329393,1.286907,1.16081
"VEGFA",0.6158102,1.03037,1.30590040141704,4.17021490404,3.539332,3.8844766
"VEGFB",2.15733,2.535914,4.409116,6.0424,4.94962,5.6778
"VEGFC",1.28341,1.43279,0.938083,2.72358,2.80014,2.94184
"VEGFD",0,0.180218,0,0,0.084115,0
"VENTX",0.383127,3.43515,3.83742,0.795496,1.81908,2.11424
"VENTXP1",0.0743139,0.168815,1.23128,0.0638482,0.219966,0.620634
"VENTXP7",0,0,0,0.0498532,0,0
"VEPH1",1.163204,3.788089,10.09564,6.644307,18.494876,17.187201
"VEZF1",23.65977,21.34843,24.13011,35.38833,22.6861,19.42478
"VEZT",3.38433427366,6.50071481111238,7.0385,12.8966727208133,8.44560271764523,9.2020961
"VGF",0.178634,0.252402,0.58754,0.494087,0.402952,1.18216
"VGLL1",0,0,0,0,0,0
"VGLL2",0.0307189,0.49978,1.29515,0.130829,0.260383,0.233429
"VGLL3",0.625717000646597,2.90800213,5.10456000477156,6.857929,9.311517,8.40121
"VGLL4",6.496059812,3.3246577,4.614757,15.561215,4.053777,5.548441
"VHL",7.61412,10.375079,12.28672,8.5212069,7.892059,13.3633
"VHLL",0.335729,1.64038,1.5823,0.194099,2.82818,4.15973
"VIL1",0.110517,0.468658,0.129872,0.348198,0.436153,1.33763
"VILL",5.91047,3.97516,4.58835,5.43722,2.99576,2.78259
"VIM",100.133,78.1298,49.5428,247.999,158.655,128.509
"VIM-AS1",1.84069,0.722756,0.897479,1.82851,0.7085367,1.45708
"VIP",0.5009308,0.1815852,0.1409216,2.384619,1.13244,1.55462
"VIPAS39",26.79813,20.998214,19.56329,26.460308,21.237676,16.1783438693
"VIPR1",2.01171,0.73475700123578,0.424968,6.993205,2.59304,3.17612300079831
"VIPR1-AS1",3.87613,0,0,40.8492,24.9793,33.1558
"VIPR2",0.8090535,2.273663,1.343078,1.1926699,1.273216,1.462845
"VIRMA",68.56637,52.3403,67.9524,68.00649,49.5335,62.5546
"VIT",0.875438,1.634638,1.1569560002723,1.426269,4.659593,1.443297
"VKORC1",1.220426,4.61199,4.50414,5.631669,3.63854,4.586455
"VKORC1L1",26.884499,18.2628,16.11364,16.47611,9.195794,7.32382
"VLDLR",39.4509,15.12476,13.98114,40.49015,13.979731,12.078835
"VLDLR-AS1",0.134466,1.30094,1.4531,0.0563187,0.453928,0.784043
"VMA21",2.26677,3.2852,5.24588,6.82067,3.6248,9.28267
"VMAC",1.16849,2.544,3.66704,4.19743,7.63547,5.88136
"VMO1",0.29197,0,0.113006,0,0.670116,0.57663660828
"VMP1",19.143800358632,19.303773,22.0747201201192,39.272385,22.482615,26.20205002087
"VN1R1",0.338611,0.551411,2.18714,1.09358,1.32106,0.492798
"VN1R10P",1.00719,0.577883,0.897032,0.887435,0.46975,1.20118
"VN1R2",3.43504,42.5768,35.5159,5.28628,34.0071,37.4553
"VN1R3",1.8058,1.0863,3.25192,11.1826,4.45646,8.83342
"VN1R4",1.92129,3.45056,0,1.43982,0.874788,3.933
"VN1R5",0,0.470224,1.24094,0.39453,0.889357,1.06715
"VNN1",0.283307,0.773555,1.36405,0.499916,0.696255,1.10271
"VNN2",0,0,0,0.2191934,0.294112,0
"VNN3",0,0.0553476,0.257704,0.0260336,0.0518061,0
"VOPP1",5.700957,5.36285,10.9949047966,15.998587,7.7119867,11.493131
"VPREB1",0,0,0,0.163684,0.866661,0
"VPREB3",0.563791,4.81129,4.66872,0.182056,2.14292,1.33065
"VPS11",37.11812,30.82954,17.38624,27.08498,20.672657,15.3151
"VPS13A",53.0355274,125.581387948,164.329104,50.7109,80.08767,88.47303
"VPS13A-AS1",69.8809,12.6856,8.34226,136.992,22.0399,8.6022
"VPS13B",20.396802,70.69618,79.53591,16.98652,62.05605,66.297241
"VPS13C",2.058089,10.08161,12.0946036,8.1873939,14.367973,17.113806
"VPS13D",14.33102,29.722807,27.63476,15.88069,19.37728,19.85207
"VPS16",3.76723,10.5303,10.37741,2.47479,7.54186,10.3337
"VPS18",3.04833,7.63009,6.2429,2.69582,4.59234,6.74676
"VPS25",75.0613,27.106,15.3719,21.8379,12.2467,13.5282
"VPS26A",69.630906,24.68100644361,33.11610000032,51.182492,21.77262,24.83608
"VPS26B",7.7723,12.2359,11.2385,14.5519,11.7188,14
"VPS28",155.63114,65.8452,40.99505,115.91874,48.63528,31.19326
"VPS29",36.862989,21.683756,24.086008,56.02209,34.780985,28.745773
"VPS33A",53.85675,58.68193,51.86721,44.49569,43.468142,35.86788
"VPS33B",24.003613852518,20.65956422,18.5459000093002,13.341066,14.1337,13.6872
"VPS33B-DT",0.571316,0.972719,1.87186,0.98824,1.31554,0.595871
"VPS35",57.9755,36.0563,35.83,107.626,49.4064,45.7561
"VPS36",0.896299663,1.918555,2.649156,2.66525200232683,3.163877,3.646273
"VPS37A",27.91855,24.153493,18.48343,37.55635,32.1535,20.99823
"VPS37B",27.5114,14.1335,14.7685,48.7476,16.8442,17.2083
"VPS37C",23.9128,22.0172,12.7202,10.2793,9.86603,10.4607
"VPS37D",0.329422,1.4309,2.82233,1.23268,0.838034,3.02001
"VPS39",11.61627,12.4407,12.9647,16.923,16.884789,13.176
"VPS41",6.48802,14.6339,18.8044,8.087259,13.8183,17.6449
"VPS45",11.567553,13.446079,13.257463,25.71297,25.64862,26.3911336
"VPS4A",37.3187,37.391,36.5164,23.1494,26.8606,24.6352
"VPS4B",30.8605,27.0726,24.4839,47.2354,31.1074,28.8759
"VPS50",19.244149398,20.062224,33.9638,30.8588445275,21.858859,40.05516
"VPS51",68.13743238,42.3867,30.7494,78.81272,40.6807,29.8902
"VPS52",120.840177,87.419337,65.20945,64.434131,41.13417,34.031387
"VPS53",12.31925,20.87775,17.25722,23.41283,19.7032,24.61812
"VPS54",14.29367,20.35914,21.63362,39.64823,31.98621,35.4943
"VPS72",47.05768,77.1497,49.22736,21.647669,44.0511,37.7616
"VPS8",92.3972740016701,81.74169651229,64.2195610017245,54.668356016152,61.114384,50.0189030691801
"VPS9D1",20.3558,13.9978,13.1649,14.8893,7.19465,6.60629
"VPS9D1-AS1",0.870469,0.923497,0.67173,1.73822,0.914682,0.477873
"VRK1",32.9361,91.4789,103.06,25.5042,107.072,102.02
"VRK2",48.552681,30.855565,33.98415,42.315763,42.66591,33.044056
"VRK3",210.56169,82.50874,61.72644,377.06806,130.47399,95.99765
"VRTN",1.88011,3.00786,2.09858,0.754774,2.39002,2.96927
"VSIG1",1.82037,8.928603,3.20879,2.20175261274,3.52693,2.51547
"VSIG10",0.655976,1.26399,1.75469,2.24839,1.97853,1.96303
"VSIG10L",0.175276,0.711614,0.666361,0.337162,0.751841,0.684944
"VSIG2",3.87981,2.17971,1.836992,3.40008,2.190231,1.15696
"VSIG4",0.101294,0.0634245,0,2.1458013,1.660897,0.765601
"VSIG8",0.143448,0.20795,0.0806847,0.416032,0.729269,0.333801
"VSIR",0.565261,0.767605,0.319564,0.763915,1.02403,0.685914
"VSNL1",0.103077,0.79942,1.429,0.844361,3.66537,1.77004
"VSTM1",1.484607,7.55615,9.35249,2.514578,8.714416,7.61713
"VSTM2A",0.1737121,0.50122,2.025214,0.2757374,0.528241,1.175187
"VSTM2A-OT1",0.0165344,0.153134,0.27522,0.611744,0.791099,0.312114
"VSTM2B",0,0,0.493276,0,0,0.449206
"VSTM2L",0.422424,0.574471,0.148593,1.01508,0.223606,0.499017
"VSTM4",1.415585,4.10726,3.62783,6.10547,7.66777,7.21646
"VSTM5",0,0,0,0.525369,1.49324,0
"VSX1",0.0477438,1.71203,0.955774,0.4264606,0.703358,1.74088
"VSX2",0.519093,0.669834,0.377985,0.432168,0.82107,0.65651
"VTA1",9.90726,8.43099,11.0703,18.4679326,8.13425,9.437129
"VTCN1",0.824102,0.635013,0.883943,3.853585,2.843365,1.39192
"VTI1A",4.119889,10.914686,9.606288,5.991357,10.482795,9.552533
"VTI1B",72.3026,99.8792,94.9464,57.3676,88.6297,64.4617
"VTN",0.282333,0.908824,1.58685,0.240376,0.478687,1.141
"VTRNA1-1",3.5657,3.7006,8.54163,15.3297,29.8319,3.21472
"VTRNA1-2",0,8.59468,0,4.26703,20.9637,39.8454
"VTRNA1-3",7.77165,0,0,0,4.19274,54.3347
"VTRNA2-1",0,0,0,0,0,5.71864
"VWA1",0.537572,1.7856,0.983168,2.75987,2.323128,3.3187
"VWA2",0.965659,2.076025,4.15865,1.65681,1.873467,2.4179000107191
"VWA3A",4.69538,7.15294,7.11806,18.5056,16.2926,14.5854
"VWA3B",42.69015,30.2714,44.07176,239.946815,131.41875,116.103375
"VWA5A",7.4072254,7.7662,7.226845,36.34825,27.44407,24.16862
"VWA5B1",3.83584,2.98263,5.6222,20.0524,16.1876,12.4871
"VWA5B2",0.295511,0.28167,0.139073,0.291101,0.20235,0.735356
"VWA7",3.4133,0.532791,0.291811,1.08225,0.612163,0.650885
