"","PS.rep1","PS.rep2","PS.rep3","RS.rep1","RS.rep2","RS.rep3"
"PPIG",4.72571389443532,5.91124576336592,6.34228272118739,4.58463785781326,5.59837116095468,5.96631279130856
"PPIH",5.20962390549775,4.85892440814924,5.14216833862222,5.67405494953441,5.86974064984689,5.4049099324342
"PPIL1",3.69881855011494,3.18476269922795,3.57358054177362,5.29567527671437,4.24506966719173,3.86057551183602
"PPIL2",3.98681319538625,3.73148902140429,3.53128163816283,3.91252149189813,3.48489731245262,3.77539141563329
"PPIL3",4.8765999451858,3.72363610015136,3.50290720801754,5.91816628301978,4.58422713999353,4.48342917991689
"PPIL4",4.55756938686575,5.78255272238192,5.95943401261472,5.25077592068239,6.15321962890596,6.2482577768716
"PPIL6",4.783066618227,4.89240350978618,4.81521471001061,5.54774729571598,5.61366395283061,4.96632718982836
"PPIP5K1",3.49655680321629,3.72995843745249,3.50024107849598,3.81259803741224,3.43423976514456,3.60409339131464
"PPIP5K1P1-CATSPER2",2.99486751045572,3.5051541543719,3.46007413060665,3.41874316736956,3.19800531466689,3.20911955756669
"PPIP5K2",3.66232807686654,3.91907432146037,4.32948437237233,4.14568562851264,4.03971192728638,4.17343310934367
"PPL",1.29311147041335,2.3529364502228,2.35137391295321,1.45528644612494,2.39648285331527,2.4950734419868
"PPM1A",5.20195686324623,5.13684350375777,5.3617929187074,6.96163027320785,6.32982682842307,6.03121211272838
"PPM1B",4.60665949846305,5.08572971796511,5.54538926033978,5.34962277256441,5.9014507217259,5.97506930430887
"PPM1D",5.66004439755414,5.08331550233567,5.15319733085508,6.23172999504982,5.67278455660093,5.35185090643568
"PPM1E",3.5228504692646,3.87557740325095,3.85353363143207,5.68219628221264,5.3332687931255,4.57087212234195
"PPM1F",1.53433058815944,2.24207502178269,2.27149440267867,1.98625436931391,1.89081242739343,2.20591481668028
"PPM1G",10.165271324521,9.8723855428132,9.87006258514086,10.2688226757195,9.85018840069481,9.30800903848919
"PPM1H",0.332302346872012,0.766478978229327,1.07731137148482,1.0283994133836,1.19231412180941,1.33005351184005
"PPM1J",4.52069253208132,3.86104222829589,4.59663107130802,6.58605612984518,6.08220653506597,5.84501074567655
"PPM1K",4.18909709910071,3.99212487426228,4.12837589493676,3.17937569173806,3.30828077503102,3.36090220175709
"PPM1L",0.737890065426021,1.21190557758847,1.71040200922556,1.08981878943221,1.25365532080728,1.83172769566872
"PPM1M",1.92373831122185,2.1473360083141,2.57619800908073,3.62346423665086,3.45310532173566,3.99963386967863
"PPM1N",1.19346898217925,4.1647380159052,5.19071361744271,1.32874456989906,4.21677301455225,4.44634887705493
"PPME1",5.87890186712278,6.14916789326255,5.78969534816553,5.32818625783892,5.39604574628366,5.36172274820319
"PPOX",3.29750678524506,2.37935784809401,2.71712034716329,3.82731121870269,2.4115946407142,2.25139037858624
"PPP1CA",3.53440156214443,3.55766740686058,3.14340239877244,3.9345259371016,3.45073750036939,4.2486314527891
"PPP1CB",4.98953596643705,5.38107740685466,5.4756815578526,6.38038305138291,5.8778222711425,5.81108821343185
"PPP1CC",9.40534253272491,7.79118047434675,7.50886833494729,9.37588394290546,7.80172581663318,6.96603356082831
"PPP1R10",5.30424087624957,5.34237606863595,5.15987537228335,5.51239125081881,4.87342014327627,5.0633766146738
"PPP1R11",6.842752607513,5.7162144826774,5.04476130409279,7.32792084920991,5.8444333603831,5.32858876691758
"PPP1R12A",6.34143876395807,6.36400206983898,6.64705974142845,6.44111492378999,6.38256350776081,6.41702091169084
"PPP1R12A-AS1",2.55341211501154,4.14326769171412,4.03638380681845,1.95174033645837,3.30045261334525,3.18363355546424
"PPP1R12B",2.16364106258502,4.30879661502004,4.66559799084419,3.71801489924112,4.20638785436252,4.11937535244327
"PPP1R12C",7.07256675452898,6.81836743479585,6.29240262393443,6.65589273783875,6.20446941843628,5.86028497907685
"PPP1R13B",5.14424219728131,5.04308635767016,4.9086159885198,6.52529841725134,5.74346649681858,5.59365255839793
"PPP1R13L",0.566329060432796,0.401338840158278,0.294110771744695,1.29192353210632,0.112784990743483,0.803284081701273
"PPP1R14A",1.73351487218295,2.11487004798928,2.1877075807217,2.59797684511155,3.03030782458065,1.89788707277163
"PPP1R14B",5.12936133255007,5.26918653689151,5.45239775559947,5.20398025186522,5.14789277635129,4.80181051588953
"PPP1R14C",0.353944278648753,0.813082167594974,1.34124001981359,0.502527157434822,0.517502474604839,0.854543088967481
"PPP1R14D",0,0.983272734834951,0.35649767795018,0.41644200036762,0.956002364412656,0
"PPP1R15A",4.43879850475908,5.63753779667995,5.09271486352265,6.64004388501025,6.65719695435692,6.25246675256798
"PPP1R15B",4.194331368984,4.30146327097995,4.106942898243,5.50300201414345,4.63498234869591,4.5214842343004
"PPP1R16A",3.55231312479011,4.08517503549904,3.81706960659705,3.32207091462695,3.59084510271043,3.29445504079589
"PPP1R16B",0.955885601107922,0.621078015920566,1.25635854172402,1.91727473885066,1.00682221857884,1.39761898598304
"PPP1R17",0.629249361188513,0.74663438061662,0.567151134996305,2.13332020660691,1.86131622974129,1.276782496403
"PPP1R18",1.27964541887349,1.2196270116074,1.45966243137931,2.39465132590898,2.12522457743502,2.16280620128549
"PPP1R1A",0.227106446142129,1.05751265764761,1.92488279617021,1.25205833218162,0.51937784970408,1.67361069362925
"PPP1R1B",1.38038774258454,2.40831513327345,2.98181174591369,1.48331647647814,1.54944246129409,1.84385001682515
"PPP1R1C",7.98240114977893,6.52472312473492,6.48633098760415,7.70928010155697,6.39161299065672,5.53359875309861
"PPP1R2",8.06906394093225,7.89195074852108,7.37716215048051,6.98395216366206,7.11179333707156,6.24859589588191
"PPP1R21",3.85227126494713,3.44104917150891,3.09018272617185,4.1524654391803,4.07989774617368,3.93096994747235
"PPP1R26",0.951618379028664,2.1025674352275,2.50870752971419,1.28874834729241,1.82802627014535,2.74293751597496
"PPP1R26-AS1",0.635390363726076,1.27538257625579,1.39302073689985,1.96234542105922,1.90329669768156,1.7921931845187
"PPP1R27",1.40393300859883,1.5246454521471,1.62367492664363,2.96455389147629,2.7849938716463,2.45798557605764
"PPP1R2P2",5.55434019557301,5.58960470989852,3.88436347620743,5.86057302889793,5.33331996472506,3.95985359916952
"PPP1R2P3",7.34285693454447,7.34617684337941,7.25016575019362,7.74237007348039,7.6126916042962,6.65925384608155
"PPP1R2P9",4.0486111120684,4.66681906945105,5.52083079711231,6.14785615347748,7.48318697984487,6.98802566767468
"PPP1R32",5.22583866171533,4.13873256972024,4.58937999547796,7.51554964827796,6.4339649358208,5.70207015165432
"PPP1R35",8.54503666229907,7.05829701128253,6.41879712864018,7.38055056352,6.81826772196857,6.04618762927556
"PPP1R36",7.60971064541706,7.66223398861089,7.16044628245998,7.87237322929371,8.22315704026889,7.08359633379763
"PPP1R37",3.94822704387917,4.08339209815596,3.61753358347542,4.08499117073477,3.53720908027135,3.78557147537347
"PPP1R3A",0.243036544749494,0.625695051564433,0.803478349382762,0.919344659391921,0.97711283599888,1.3954796397607
"PPP1R3B",1.59044872419516,2.13937780928129,2.45206295720598,3.49914797039967,3.80748022498522,3.76373056815605
"PPP1R3C",1.20140175677591,1.79427444931077,2.14217160688615,1.7870939013342,1.2423464105465,2.06181420821278
"PPP1R3D",1.16163619629548,2.6549097924196,2.54671175838069,1.48328696083453,1.90194619191737,2.25957078895637
"PPP1R3E",3.59874631615426,2.75561187379035,2.98655656273251,3.22276901863451,3.0105131124098,2.84184031243432
"PPP1R3F",0.670822211458156,1.39891398402198,1.46562451955794,0.775433242245385,1.18612018368064,2.0120608699046
"PPP1R3G",0.16447737191686,0.727869932131482,0.375225196791356,0.443764702789206,0,0.568591557598408
"PPP1R42",7.63945214010361,6.0531308909285,5.73157156541809,7.12747748831166,6.34646231823266,5.55679724659274
"PPP1R7",8.7502099135129,8.13647308388,8.07145378144536,9.54382170713694,8.73300674347373,8.13750121830502
"PPP1R8",5.40323748406161,4.92828598567139,4.54354463233166,5.37733031466287,4.93823210154902,4.79648343756425
"PPP1R9A",3.37250199749024,3.76162994692973,4.24383970289523,3.43092830888893,3.53518478341619,3.80639665437036
"PPP1R9B",5.08073440040228,5.05999548723148,4.70441828502697,4.57065114916135,4.34366364701093,4.55703628655469
"PPP2CA",5.89098893903432,6.10546081090262,5.59251474391559,6.0537971054119,5.91271021541948,5.85528885356425
"PPP2CB",6.76707209447317,5.31896753444121,5.38444704599415,7.18477618520242,5.56033589157618,5.54471720281815
"PPP2R1A",3.50321132909655,3.19445429988944,3.08311633416894,4.57324605493769,3.4936345259013,4.1376625393259
"PPP2R1B",7.98289623226279,7.29264189707583,7.27102034675723,8.17613913332931,7.32240823147947,6.89754747094558
"PPP2R2A",4.9587002542659,4.07736264877272,4.3874590481708,5.12274642524132,4.23826256475551,3.93107219315458
"PPP2R2B",3.76371166207174,3.10125707977114,4.97080194457368,5.94384251050487,5.68051289643804,5.6708154430604
"PPP2R2B-IT1",0.416324169998425,1.86477845678835,3.46287685434253,0.937273574049803,3.59565880632589,3.03692878251793
"PPP2R2C",2.38874253315437,1.75480884642305,2.15513718778329,3.4979934575562,2.44966226069774,2.8718479844715
"PPP2R2D",3.06602751930985,3.81288292694294,3.56570683600544,3.57870448250015,3.7972745074754,3.61054558062312
"PPP2R3A",1.92982696998112,2.89261892458329,2.96035935169867,3.36846818702081,3.27394970717218,3.55645038434538
"PPP2R3B",2.22305178836844,2.94502518923442,3.41818589921686,3.47787157324577,3.48302893124433,4.22707100955659
"PPP2R3C",7.61799338833953,7.74883507497749,7.80130269848374,7.62591755489385,8.08242850317679,7.50779178651338
"PPP2R5A",5.31730298286664,4.1619392638473,4.47845803649452,7.01571844643137,5.50271916804054,5.45720027436361
"PPP2R5B",0.411436008291455,1.20132647165524,0.23998453277475,1.02842770457267,1.102537201915,1.37721816688946
"PPP2R5C",7.07058349320555,6.90523516352934,6.3634429010109,7.32454823619844,7.09069234591181,6.3169785641007
"PPP2R5D",5.7921707948572,5.804046871201,5.52722531252109,5.15033220672287,5.11829754950742,4.89118456889805
"PPP2R5E",4.79572840903135,4.37684990267696,4.51617031665239,5.8277867160145,5.34905641408862,4.96182213889181
"PPP3CA",1.60632709220907,2.23558063877123,2.3619420898592,2.38275909541194,2.67613875168877,2.81792608936573
"PPP3CB",5.608806581965,4.1876838301661,3.87381132856212,5.80328439172373,4.60064144226758,4.34026814573401
"PPP3CB-AS1",1.45868437142851,2.10963135275655,1.47883050457232,2.08914556949693,2.0644277138637,2.10227851322873
"PPP3CC",8.2316213830536,7.63398555618994,6.91272254864807,8.06831455298144,7.55683027017609,6.87006776512153
"PPP3R1",3.92822817857421,3.28736295112193,3.82903768866914,5.17756703916447,4.11372549943981,4.41675868935285
"PPP3R2",8.62929468487216,8.01679714714129,7.58545083044947,7.35640795139489,7.26990276656371,6.38206196847315
"PPP4C",6.49516676514394,6.48347534166862,5.98363802459876,6.18786786695605,5.88952817797374,5.52020064109236
"PPP4R1",7.24472155059464,6.20039449301442,6.32716098623028,8.84047896998617,7.61752550252693,7.24600802215826
"PPP4R1-AS1",1.96754196264052,2.41155911941377,2.83495528443706,3.79451048324647,4.50985796185415,4.15747548361759
"PPP4R1L",4.4797931956914,2.8873361483205,3.34805958014031,4.23709712252976,2.97475322487152,2.79756296534279
"PPP4R2",5.57929511736017,5.79438703815577,5.82210807464351,5.36762833730314,5.48861523190722,5.51986618517081
"PPP4R3A",6.99662375281393,6.98591022864336,7.15809461852318,6.91031653209808,6.67624483776642,6.62454691447093
"PPP4R3B",6.08804268811536,6.13376361923136,6.16915876700786,5.66358030482834,5.43276352808991,5.27062424680669
"PPP4R3C",1.47164530355944,1.66865923977461,2.18967593387252,2.42206342021763,1.97966686759505,2.93249210077976
"PPP4R4",4.94769682425835,5.28903475999336,4.90474243808916,5.18517666118326,4.89740714888449,4.85229868340285
"PPP5C",4.50294156800446,4.93694316920515,4.44640843280533,3.4187093056416,4.05800558122659,4.21971063954878
"PPP5D1",1.2962341945358,1.23881742483623,0.748035231579135,2.17031928420397,1.60076928106708,0.658676726872221
"PPP6C",6.0161895897949,4.85157760658359,4.09426478831367,6.11177521891672,4.65702924555154,4.17873933646174
"PPP6R1",6.91873207721806,7.02830392652438,6.52243558708045,7.50305450478854,7.26744216217444,6.88216614761022
"PPP6R2",6.88067614722317,5.8634691018857,5.55257631636887,6.92470236774351,6.05563211137523,5.713583567331
"PPP6R3",4.82179419595033,5.55966924532984,5.72729306264661,6.20764146782186,6.15961172752212,6.38096275690153
"PPRC1",2.50707558670783,2.87976457058822,2.67703008355227,3.26001258430208,2.85535010688239,2.87689585288598
"PPT1",4.01612811111577,3.79144944511377,3.36097395677276,4.67557320384229,3.99227899139821,4.07116199328926
"PPT2",1.21057589143712,1.56844928255921,1.23242260036556,1.76596324801259,1.60636168133243,1.31310070414008
"PPT2-EGFL8",0.230653093523778,0.741177016008386,0,1.15173544869015,1.02628307475942,1.23392486314977
"PPTC7",4.40605013437228,2.84174573066024,2.97326226824411,4.79921167097567,3.24109805705818,3.42096066105387
"PPWD1",4.75868429185016,4.51609632979766,4.41914108430227,6.50158531811199,5.91411743880335,5.26222792432519
"PPY",0,0,0,0.170148121021167,0.874883505336907,0
"PPY2P",0.658126461227934,0.75482765579458,0,0,0,0
"PQBP1",2.40275129345525,2.15560126466965,3.11268011834407,3.22099727916883,3.25120856845145,3.85896102818365
"PQLC1",4.39684929084873,3.19915453049973,3.56875327201493,6.4840446559747,5.32386541500292,5.16912648924427
"PQLC2",2.60051159877674,3.09509754413523,2.20351096569776,2.31110925595329,2.97803058911121,2.80903674210225
"PQLC2L",0.138305963605563,0.161752272241978,0,1.10145913830069,0.308634638558406,0
"PQLC3",1.6751167658762,1.23517254181365,2.43540643924638,2.61944705263421,2.1035191247051,2.6667565918848
"PRAC1",0,0.456368807074719,0,0.408659694841889,0.809174866994043,0.400617712785187
"PRAC2",0,0.568937823162693,0,1.91965318861601,2.7310354881287,2.01281178378128
"PRADC1",6.21856226753192,5.4750589349629,5.28694766395644,5.22693233628914,5.33890570827099,4.39556326754019
"PRAF2",2.45539692832956,1.66635667137799,1.15176791498582,3.36973447757547,1.60672647501281,1.84848573704943
"PRAG1",0.717133949999055,0.716537937744844,0.612035377698188,1.40681418952079,1.07381337961724,0.611073206108827
"PRAM1",0.245554075270426,0.275569708061885,0.442861773980612,0.0561996371822186,0.210456196955554,0.800384319279882
"PRAME",5.19659850717973,5.14534934740572,5.58495026692492,6.94645863336327,6.33879342081787,6.85395286953675
"PRAMEF1",1.45154136051135,0.0517595064254189,0,3.4023016932873,0.865151548012728,1.18884398360536
"PRAMEF10",0,0.00147143310054642,0.710701757039811,0.374359570617287,0,0
"PRAMEF11",0.356055893317476,0.257908552192324,0.523120298326474,0.524949286878606,1.07657961696347,0.696256502178789
"PRAMEF12",0.160416834669843,0.074872845235926,0.114597571187894,0.379414689602672,0.53455171664684,0
"PRAMEF13",0.448646211070449,0.00946835928617487,0.810339448189843,1.32091207989932,0.37677823853333,0.263314501929117
"PRAMEF14",1.14703962893028,0.331385346383725,0.281200898182453,2.23823657434097,1.31677135387501,1.54503921150983
"PRAMEF15",0,0,0,0.0916051970074618,0.23165358834718,0
"PRAMEF17",0,0.186827599062597,0,0.0405967793445136,0,0.377035990611892
"PRAMEF18",0,0.0758739088281979,0,0.184738582818137,0.0672054303196189,0.0902641757887367
"PRAMEF19",0.133372951156915,0.230230071331692,0.140480271668252,0.125882363934028,0.210711782508723,0.293875427385942
"PRAMEF2",0.998682217768499,0,0,1.94541293369475,0.157717672982041,0.0733264112525728
"PRAMEF20",0.221113626940612,0.23860834559749,0.246223215847656,0.394091533399959,0.153632850765831,0.327777026898262
"PRAMEF22",0,0,0,0,0,0
"PRAMEF25",0,0,0,0.73022170391882,0,0
"PRAMEF26",0,0.187124153924358,0,0,0,0
"PRAMEF27",0,0,0,0,0,0
"PRAMEF33",0,0.445757421199308,0,0,0,0
"PRAMEF34P",0.039346463967726,0.299780366233199,0.0234024180699056,0.331323427846345,0.327212518667789,0.247881346463601
"PRAMEF36P",0.0393703297350543,0.299780366233199,0.0234024180699056,0.331323427846345,0.327212518667789,0.247881346463601
"PRAMEF4",0,0,0,0,0,0
"PRAMEF5",0,0,0,0.300520887048535,0,0
"PRAMEF6",0,0.144956090376104,0,0,0.161397566405636,0
"PRAMEF7",0.247668716301329,0,0,0,0,0
"PRAMEF8",0.247719750398399,0,0,1.22109753685041,0,0
"PRAMEF9",0,0,0,0,0,0
"PRAMENP",1.23391259559559,1.29091976600518,1.48093718898764,2.40361676322308,2.67171230471581,2.2686499732407
"PRAP1",1.64350528366887,1.53345370919225,0.782367464308784,3.42539619219082,2.69853188023786,2.75083200209778
"PRB1",0,0.248287079353951,0,0,0,0
"PRB2",0,0.164948427438556,0,0.252270316415449,0,0
"PRB3",0.383411784479759,0,0.648286878332536,0.595843527438955,1.02577299062103,0.602200302231348
"PRB4",0,0.208182610635764,0,0.0993078636366183,0.895818331407934,0
"PRC1",7.33150817228433,7.51983121970686,7.45567819230056,5.75679380560558,6.23584000526742,6.20349463893178
"PRC1-AS1",4.99325317460382,3.1425294370017,3.81392481237431,7.19166134307811,5.1633296565508,4.5801696095568
"PRCC",4.61681640673437,4.18759357448876,3.71922725743342,5.23315180343929,4.37011544574229,3.73913521797004
"PRCD",1.49298628887244,2.22252019723865,2.01006010167431,1.42435242017073,1.43107091294536,0.841156769303886
"PRCP",6.94227990170576,6.1729534838749,5.8905259754952,6.67520945976325,6.02942925295878,5.5965183698655
"PRDM1",0.530081232697975,0.963175936185969,1.62639287626041,1.47285268816125,1.51836240808411,1.48645695576873
"PRDM10",2.3374798999189,2.73533901271823,2.41799343685314,2.90825954440907,2.61543795636004,2.7210500080004
"PRDM11",0.685364300691089,0.739675314503314,1.31969133869097,0.669031302279356,0.773757543540942,0.882319849472943
"PRDM12",0.267466283361931,0.41466054595774,0.193509354012787,0.295389197414191,0.0961649503616949,0.0829529617003723
"PRDM13",0.0223212198848504,0.42258286563643,0.458467051356838,0,0.144610281345816,0.469723468619436
"PRDM14",0.90509669172777,1.7835781834642,1.60276091348706,0.782676948341949,1.29511173299758,1.34016344331109
"PRDM15",2.23967900671511,3.18452040618587,2.08773072469788,2.29745415378466,2.81116951275263,2.2287386667916
"PRDM16",0.229815680038747,0.425659098285264,0.471221393944489,0.312135393734379,0.518389597198176,0.67599647846448
"PRDM2",5.38858495640074,5.05428192133137,4.77240194134978,5.45232384762822,4.46603426003671,4.47823545450859
"PRDM4",4.20600237004974,4.22616168642658,4.06680390108674,4.48354494428375,4.23020301336642,4.3874797274741
"PRDM5",1.16095031928792,3.01460702843986,3.9719632194511,2.12253026429008,3.73133423864793,4.32120469052691
"PRDM6",0.23164621623016,0.665636534981053,0.702594604169859,0.225372422647421,0.705840811502602,1.01799315043775
"PRDM7",1.19555548262938,2.30521177607819,1.73377949334329,2.24216345743668,2.69682623949343,3.24536027070301
"PRDM8",0.194818303059359,0.431789815996398,0.183147278474188,0.733080614788971,0.919844985021821,0.912323353536268
"PRDM9",2.13094964450276,2.65495331494684,2.2723800849901,2.86113912750816,3.57580121495545,3.92293233196165
"PRDX1",4.76388892343685,5.03315470139094,5.15690946209651,5.53600377315023,5.49727627240894,6.08141100193262
"PRDX2",1.17086084662746,2.145892620783,2.77606818351837,3.33210495443646,3.08829936180654,3.60828883258118
"PRDX3",3.52545165203672,3.58285703484424,3.69083944944762,3.71285662400692,3.1396381161298,3.8487781547998
"PRDX4",7.48102440549226,4.63197150173522,4.80530793507819,9.42722692945385,6.28220069518716,6.31718465898533
"PRDX5",5.79133482932028,6.87430996184083,6.95535930524299,4.92772487466797,6.51982901861513,6.61973551197481
"PRDX6",5.80563812437145,5.08673706798325,4.56785571053032,6.1530087971951,5.17851148648839,4.87242002010867
"PREB",4.49782222300839,5.38415976082077,4.73492472153464,4.69218752877099,4.82762592423542,4.76693751470429
"PRELID1",5.1262956083028,4.07229448784893,4.10876697642889,5.06999854506359,3.98556145210004,4.55962029177524
"PRELID2",0.468145150777692,1.98006918618376,1.83308438524449,1.06030752967924,2.09773213970429,2.32367817621837
"PRELID3A",0.0854279196496448,0.733699693489278,0.118874591804291,0.333245103618152,0.142208459317831,0.811996059537258
"PRELID3B",5.0437906843416,3.91153436268369,3.4258218128857,5.09654932593828,4.06508110508675,3.55440466608585
"PRELP",1.20243778281161,1.41418966686716,1.59502522895462,2.55707256813299,1.81971313929871,1.89996301799298
"PREP",1.99468108944046,2.56835807323066,2.98743183820275,2.4412231760678,2.07100749331151,2.39526849232132
"PREPL",3.86020540759221,3.92279317033134,4.0788064670509,5.1532181937327,4.34296997253932,4.67312049689967
"PREX1",3.16101535387884,3.54761022935736,3.51733869161753,2.79280538803268,3.12093248507061,3.44448817640668
"PREX2",1.18898320262328,2.29062492807854,3.0030570755898,2.79938514210646,3.01647670823862,3.64551606506479
"PRF1",0,0.286017392648264,0,0.250869511713647,0.226740899833022,0
"PRG1",0,1.18395648493848,0,0.29661833414769,0,0
"PRG2",0.157636193248166,0.187879206448525,0.720419444021173,0.407106887341631,0,0.224205779395023
"PRG3",0,0,0,0.15316068021905,0,0
"PRG4",0.158697655850615,0.609315279718068,0.563516440611136,0.225220627237863,0.146751659215123,0.162683121456065
"PRH1",2.24804596143704,3.39555712586165,3.91322452933057,3.91074052763901,5.29968596499054,4.91835565318568
"PRH1-PRR4",1.09715229731529,2.52364475183133,2.4009832382975,1.02170712939554,2.26651071600482,2.1806157379985
"PRH1-TAS2R14",0.792405611087722,0.419044784982509,1.68710101155081,0.352332545141202,0.4571740027042,0.645622351973701
"PRH2",0.179508502463449,1.14477732398138,0.687152086000103,0.863688731594449,1.65002924052765,1.0729907022162
"PRICKLE1",4.39957068551467,4.11266594130566,3.71298858900268,4.46070567697349,3.78109654194722,3.60290934397277
"PRICKLE2",2.33192587407348,1.58740339827988,1.23573931197322,1.94080571816674,2.1302390008524,2.2187408771344
"PRICKLE2-AS1",0.684386088543374,2.05447690479504,2.51428388347183,2.5385381636298,3.28812080063592,2.57581089415949
"PRICKLE2-AS2",0.378273003956751,1.05264542717503,1.1704955546454,0.85242398984191,1.93455801739279,1.77211368795436
"PRICKLE2-AS3",0.360251890858215,1.91821829191564,1.1443596811224,0.801098214805832,2.00233167399525,2.17813776649176
"PRICKLE3",0.893524529095822,1.89298158420794,2.44751572186019,1.73962779412119,2.72476594461024,2.61141320265049
"PRICKLE4",1.08473781889562,1.07152929347285,0.580099163036302,2.10365205603927,1.53647072381156,1.49439000777385
"PRIM1",3.62961307640255,4.13217375297126,4.15256473348939,5.13355119636663,4.97938517946087,5.24243482956672
"PRIM2",3.79935053244732,4.05580301346242,4.70626475390112,3.00799916729211,3.44837371624487,3.9373952434291
"PRIMA1",2.88285430313403,1.72290313856045,0.956536975021073,1.58148140927051,1.26385770929079,0.93185170827337
"PRIMPOL",2.15784505667807,3.99634204889461,3.93611838102802,2.53016058316146,3.74445692538504,3.85027264957525
"PRKAA1",6.02443027980242,6.25422440333503,6.2634878066935,6.44797771741249,7.02880057701371,6.41016401351339
"PRKAA2",1.04989558598625,1.41272191980502,1.57401913524012,1.80973546476044,1.63631603929851,1.93453537255541
"PRKAB1",6.85805561535504,6.04317605812275,5.38041777276528,4.03066272264159,4.03790051505231,3.90532201458062
"PRKAB2",1.84818644820182,3.06605113663566,2.99386634605616,2.37945184300166,2.34508690938191,2.70899280096027
"PRKACA",7.06428900554687,5.97049417791486,5.47631006952638,6.90490276794175,5.57468373789361,4.86916271296222
"PRKACB",1.34215992318238,1.88093702003065,2.59550747967715,2.67266719659365,2.18364252456854,2.47078802964487
"PRKACG",7.08794012462208,6.56672840708089,6.27398763501341,6.65790719913689,6.21074925938844,5.65284497300198
"PRKAG1",5.94727611826863,6.22631816165372,5.55951934529044,5.16329020269537,5.77611293907302,5.32077167213209
"PRKAG2",3.57923687949742,3.13884886517238,3.65270962214432,4.87535928117493,4.58033853450098,4.35054774052693
"PRKAG2-AS1",0.613985134785896,0.74745185219843,0.507462813889033,1.0458413344457,0,1.41446571807726
"PRKAG3",0,0.057038183097528,0,0.0801231873820127,0.104600749487681,0.0902565866676219
"PRKAR1A",8.59884366191877,9.68886862937367,9.79444020512499,8.66393425880961,10.0997071768792,9.73075854546548
"PRKAR1B",1.78915331020953,2.74524098996489,3.72434467612302,3.2612870860054,3.73236472467868,4.37388759672828
"PRKAR2A",5.91663573817638,6.37422157388374,6.79734961064793,7.7125805803477,7.72486435473875,7.64666670574111
"PRKAR2A-AS1",1.80664989023725,2.83673409990767,3.24747033447898,3.354951403524,4.14183984032856,4.09165752574399
"PRKAR2B",1.43700396531215,2.31352449434191,2.62454311291722,3.20581005834561,2.8073549220576,2.87460420030939
"PRKCA",1.14719596850077,1.69856077203137,1.27576992413389,1.73868570350865,1.88280344857148,1.83675631365495
"PRKCA-AS1",1.89125196452234,0.65608352451723,0,3.50498896343556,2.3391345337408,1.32708372006123
"PRKCB",2.23023591332576,2.24556867801352,2.07944296906513,4.32861174353015,3.37396691917228,2.91266902406668
"PRKCD",5.75584559047371,3.55266860583189,3.62458196015842,6.27972140759972,4.13788998978458,3.5716230829344
"PRKCE",2.3416043928157,1.65990629632425,2.0622944380428,3.88653063813171,3.51012643290536,3.21343749596114
"PRKCG",1.31228179785527,0.951133430987997,0.910073322409292,3.79260967774483,1.73592425625773,2.39389665268875
"PRKCH",2.16591836875998,2.38529573504623,2.02161830476114,3.63535971435738,3.46903938155716,3.07147265982277
"PRKCI",2.44327776438583,3.15006244598623,3.75029563809031,3.36573732331,3.33950513974389,3.51615386101184
"PRKCQ",1.18529891589369,1.07627791897978,1.7852655416241,2.24271185090529,1.8438604664106,1.64578557128624
"PRKCQ-AS1",3.54952292257847,2.78685790506557,2.3570086044536,2.61581646721078,2.17148227131203,2.34745589756956
"PRKCSH",6.65057354157401,6.90381625143732,6.63691095621788,6.12491845204945,6.3910662711744,6.37068269951663
"PRKCZ",5.54070805396831,4.6351124058556,5.52065614103633,7.80416984755424,6.6014152734619,6.57427182629446
"PRKCZ-AS1",0.607438741154602,1.17604186661421,1.9066635937308,1.74711666751301,1.87759506560586,2.25197050101593
"PRKD1",3.05544019045985,3.35158027615579,3.86764940601776,4.87614177251992,5.33845044439006,5.25845813275388
"PRKD2",1.82751826247193,1.93327047153233,1.96337794558959,2.59626299994964,2.49824524994328,2.44642696075961
"PRKD3",6.12366826548492,6.06819785932945,6.08682834024728,6.72741678442214,6.45938407449459,6.12794893789848
"PRKDC",4.08946340506316,5.54522706822015,5.8750329703227,4.66942821440218,5.47159393350857,5.92429707850154
"PRKG1",1.6337101897488,1.31583631186255,2.38368494136275,3.66525518085882,3.22489075654099,3.18907020768775
"PRKG1-AS1",0.373122537527954,0.318774959858111,0.741184783832178,0.373051244974876,0.206300637001179,0.178843370671533
"PRKG2",0.896597363145445,0.601091646162699,1.50064655987673,2.23244464330461,1.72716286801067,1.71697158520141
"PRKN",3.69387374306433,3.36177116621611,3.26307347829538,3.87083109211322,3.15297838623273,3.17948190944823
"PRKRA",6.26775594956754,5.62170406607293,5.31790241376726,6.66199893788721,5.99189684135899,5.37497303108329
"PRKRIP1",4.87958815047933,5.33922648141743,5.37195258796257,4.07065551491816,4.80341304529375,4.53866852174994
"PRKX",1.15080660324241,2.3699577678242,2.38733220862598,1.62777024093527,1.97948030108516,2.49365245717294
"PRKX-AS1",0,0,0,0.147802926576774,0,0
"PRKXP1",1.16405251782869,2.93895193167114,2.80412585716498,1.5927655765596,2.62288350941168,2.3931992581844
"PRKY",0.482276253361594,1.1935951404081,0.952879226871379,0.690975738343275,0.882448199016298,1.1783640818468
"PRL",1.62273360636353,0.373285383238987,0.938738950929524,3.01480695722558,0.803687467904516,1.62127123480228
