Geneid	Length	genome_mapping/136-P_R1.rn6.sorted.bam
Grik5	3762	1180
Gsta1	1158	1075
Idh1	1719	1389
Il1b	1311	13
Il3	553	0
Jak2	3731	822
Kras	661	275
Met	4187	186
Cd200	2235	2179
Myh10	7632	3953
Ncam1	3177	7208
Neu1	1931	650
Klk1b3	873	1
Pdgfb	1706	252
Pdgfrb	5370	1368
Pnmt	945	3
Ppp1ca	1392	3170
Rara	2124	247
Rarb	3091	160
Ccl2	780	431
Serpina3n	2057	1908
Ugt2b	1974	0
Wt1	2630	5
Smcp	857	0
LOC24906	1602	95
Cd8a	1389	283
Cd8b	1255	70
F9	2741	0
Scarb1	2476	852
Brca2	10350	226
Cyp2e1	1613	1
Ampd3	3919	2636
Nppb	628	2
Rgn	1600	17
Chrm4	2755	44
Scnn1a	3374	68
Tagln	1051	8815
Cdkn2a	705	47
Idh3g	1347	1700
Nfyb	2541	551
Acvr2b	1800	31
Bfsp1	2132	17
Cav1	2737	2605
Ptgis	1661	161
Star	1154	17
Cpt1a	4328	1441
Ctsk	1417	1143
Cd36	2597	441
Csn3	789	1
Ybx1	1506	2037
Epha3	3062	50
Ces1e	1735	1
Nfib	2192	300
Nfic	1565	863
Clcn7	2749	980
Rps7	653	4056
Acvr2a	2265	183
Cyp2c12	1713	0
Phkg1	1381	210
Rasa3	2518	1220
Akt3	1402	580
Por	2438	2586
Ghrh	608	1
Tesk1	3576	560
Ptp4a1	2821	653
Npy4r	1257	2
Aoc3	3936	170
Smc3	4145	1385
Slc22a2	2139	46
Pla2g1b	543	2
Ighmbp2	3167	431
Pxmp2	825	166
Slc37a4	2079	538
Wisp2	1734	471
Pecam1	2094	534
Sv2c	2622	685
P2rx4	1972	1152
Psmc3	1623	2501
Sart1	2531	1080
Kcnq3	5798	510
Pla2g2a	766	119
Eif2ak3	4492	654
Ptprn2	5123	1155
Kcnj10	1438	1724
Ywhae	1738	16512
Atp6v0a1	3997	5459
Cyp4a8	2477	1
Pten	1212	638
Hspb7	1769	15
Gria1	2871	482
Nbl1	1776	3321
Kcnj3	1827	159
Apln	3082	1333
Tmod2	1191	815
Zfp148	3440	688
Zranb2	2599	2065
Csnk1e	1251	804
Nckap1	4121	6119
Prg2	843	0
Phgdh	1803	1657
Sh2b3	3691	1260
Mapk6	4179	2276
Grb14	1949	317
Igbp1	1338	636
Nr1h2	1914	1330
Nr1h3	1597	158
Nr4a3	4396	98
Psmb4	923	2309
Ddx25	1618	285
Vapa	1605	3455
Casp9	2345	419
Foxm1	3392	382
Mefv	3199	151
Fut2	2984	20
Pdcd2	1134	236
Dlg3	3737	511
Cpq	1778	470
Sult4a1	2215	3170
Klf6	4206	2269
Map2k1	2128	2507
Hpgds	1175	86
Ramp1	808	327
Ramp2	738	615
Sfmbt1	3293	428
Fxyd1	533	954
Klrg1	567	0
Slc13a1	2206	0
Kcnab3	2106	359
Ncan	5201	10382
Rabggta	1872	662
Lxn	1073	1397
Stx8	839	371
Msln	2099	198
Tgm1	2707	33
Arpp19	339	170
Camkk1	3411	1350
Slc18a3	2862	645
Slc28a2	2871	532
Stx6	2466	1362
Syt10	1572	27
Syt11	1784	5953
Mybbp1a	3834	1616
Prap1	637	1
Napsa	1366	83
Slc15a2	3942	1610
Capn10	2271	357
Ctla4	724	1
Actn4	3878	4996
Fhl2	840	366
Per2	5760	680
P2ry4	1177	26
Hsd17b10	907	792
Smc1a	3905	2105
Slc29a1	2116	316
Gosr2	2075	1395
Scn7a	6546	467
Uba52	504	5407
Sncg	703	2678
Cryba4	782	18
Crybb3	747	0
Itgad	3558	4
Ykt6	597	681
Syt4	3877	3141
Hsf2	2547	604
St3gal2	3221	989
Gpr88	4155	265
St3gal3	1207	309
Rpn2	2234	4313
Cldn1	3221	89
Cldn3	1473	6
Cldn5	1427	1581
Cldn7	1119	0
Aqp3	1799	1
Stx5	1779	683
Dpys	2079	4
Rps8	696	6569
Homer1	4049	340
Adrm1	1430	1320
Rps12	541	4946
Olr226	984	0
Arl2	876	1150
Pdzk1	1980	166
Pirb	2634	157
Rida	888	588
Pfkm	2750	3897
Wisp1	1871	18
Amotl2	4141	1103
Rab2a	638	1354
Clns1a	1406	759
Dio2	6301	109
Htra1	2012	5210
Tmed2	1956	3372
Sec11a	1104	715
Scamp3	1481	1259
Scamp4	1725	794
Scamp5	1149	1084
Limk1	3290	2061
Snap91	3390	2689
Ppp5c	1973	1684
Kcnd2	4014	473
Aldh3a2	2977	1740
Sult1c3	1234	0
Gabrq	1908	22
Stk3	2603	431
Slc27a2	2957	125
Nkx6-1	3215	139
Slc29a2	1678	101
B4galt6	5728	1356
Slc2a5	2167	793
Kcnh1	4559	190
Slc24a2	8800	4177
Slc16a8	1829	13
Clip1	4582	965
Slc13a2	2430	0
Cnn1	1449	53
Gcs1	2695	68
Hspb3	715	1
Shank1	7577	1561
Bcam	2359	692
Alcam	2868	1660
Ggcx	2738	544
Mmp24	4196	780
Mchr1	1214	63
Naaladl1	2557	67
Abcb11	5034	0
Vegfd	1494	4
Cdkn1b	1755	1364
Pafah1b1	4364	9097
Ddr2	3509	384
Rxrg	1966	439
Cpz	2144	223
Sort1	6690	8790
Itgae	3754	89
Pdxk	939	209
Gnb5	1047	408
Thbd	3653	1595
Polr1a	6007	760
Polr1b	3763	333
Rabac1	820	2127
Gda	1460	502
Usf1	1685	889
Kcns3	2311	211
Apba1	3672	876
Apba2	2707	1263
Apba3	1939	451
Slc32a1	2383	1288
Nefl	2026	13638
Pias3	2902	643
Atp6ap1	2075	5355
Trim3	2858	1288
Hipk3	4115	923
Rest	3249	319
Nfe2l2	2305	1628
Spag4	1461	23
Ppig	3925	1098
Ugcg	3746	1659
Galnt5	3512	7
Cd82	1815	2797
Slc12a2	6401	7502
Pax4	1101	17
Dedd	1129	411
Deaf1	2123	602
Gabbr2	5457	1022
Gmeb2	1941	150
Cish	1858	60
Gpr6	2237	0
Tpbg	2333	275
Capn6	3494	81
Cngb1	4216	11
Defb1	397	7
Taldo1	1198	4435
Cd164	2819	6333
Mybph	1770	636
Git1	3123	3869
Inhbe	1053	0
Rbbp7	1922	2674
Omd	1802	32
Clic4	762	2260
Fat1	14744	3604
Dvl1	2955	1417
Plk2	2770	500
Ncoa2	4386	775
Wfs1	2731	384
Ctcf	3684	1237
Fbn1	8942	3842
Fbn2	8632	47
Vamp8	301	665
Kcnma1	5430	273
Rtn4	4666	16386
Lgals3	948	12686
Nme2	746	3454
Sult1a1	1220	564
Agxt2	1918	0
Rps2	938	8330
Cyp2c23	1930	0
Fdps	1271	2176
Scd2	5046	78753
Phb	1739	1131
Dbi	566	3023
Khk	1284	149
Calm1	1449	15396
Hspb1	890	11162
Hspa1a	3958	109
Aldh3a1	1715	51
Dpp7	1705	3448
Clta	1124	3932
Ptms	1138	6110
Prkab1	1974	781
Src	2001	802
Psmd1	3066	3212
Ybx3	1757	2365
Nsfl1c	1450	2322
Trpv1	2847	47
Smarcd2	2575	939
Calb1	1706	355
Rps6kb1	2283	698
Sdcbp	2058	6726
Crot	2684	1041
Tap1	2677	349
Tap2	2426	230
Impa1	2043	1049
Eif2b2	1467	733
Prkci	4501	1160
C3ar1	2025	487
Cntnap1	5363	2941
Kalrn	8921	542
Dll1	3114	125
Slc1a6	1937	26
Hsd17b12	1812	3171
Ralbp1	3538	1721
Grip1	4279	293
Hmga2	805	32
Nae1	1771	407
Kcnq1	3017	11
Irs3	1969	54
Ghsr	1350	4
Ptger4	1473	62
Pon1	1317	12
Dnaja2	1844	2132
Gsk3b	1525	851
Pnliprp1	1532	0
Hao2	1647	0
Chn1	2267	1177
Chn2	1037	605
Col3a1	4769	13659
Robo2	8964	1456
Aldh2	1882	2939
Kcnip3	818	107
Lasp1	3382	3937
Glrx3	1224	1673
Gde1	943	1272
Lsr	2088	343
Rab11b	1506	3844
Timm22	1801	570
Sec31a	4423	1901
Crygd	634	0
Vps52	3169	1359
Tapbp	1563	504
Ptprv	5446	43
Akt1	1606	2098
Acsm3	2564	17
Prl3d4	814	0
Hbb	620	1944
Psmc2	1403	2183
Gal	699	228
Yes1	1770	249
Pld2	4508	1088
Hagh	1117	820
Plcb3	3726	901
Fcgrt	1550	1629
Abcd2	5516	428
Ngb	1755	243
Kcnk3	2041	165
Rho	1493	3
Gata2	3411	132
Arsb	1862	2490
Pawr	2113	97
Scrg1	507	293
Agrp	648	3
Mcm4	3339	856
Maoa	2083	1349
Hps1	2641	464
Zfp354a	2547	113
Nos1	4594	208
Tk1	2262	772
Vhl	2807	1476
Kap	705	0
Atp7a	4674	379
Fmr1	4189	580
Chrna3	1500	37
Chrnb4	1488	13
Igf1r	4688	594
Bpifa2	962	0
Cdo1	1457	1411
Rims1	5651	347
Asip	694	0
Nr1i2	2336	5
Ccnh	1401	371
Slc5a5	2846	93
Cd9	1145	8907
Avpr1a	1596	45
Clu	1860	41589
B4galt1	2292	441
Orm1	769	3
Reg3b	781	113
Pgam1	1805	8375
Pgk1	1659	8027
Vars	3980	1375
Gstt1	949	74
Glrb	1491	1100
Pkm	1971	9643
Ubd	671	5
Gpr182	1885	162
Cxcr5	1109	14
Col1a1	5826	9988
Tas1r1	2679	52
Pak2	1776	967
Msra	1262	251
Homer2	1978	119
Homer3	1207	816
Atp2b1	4229	1827
Dbt	3152	675
F2rl2	1505	49
Kcnj16	1770	1245
Ip6k1	1589	1020
Nr0b1	1779	1
Hpx	1484	16
Dynll1	653	3180
Hgfac	2042	0
Ptafr	3313	782
Nup210	6941	457
Degs1	1438	2319
Syt9	1506	68
Syt8	1184	7
Pdlim5	1869	784
Clcnka	2395	8
Bhlhe40	2376	1756
Igfals	2131	3
Rpl21	548	4537
Txn2	1101	1252
Cubn	11250	205
Retnla	503	0
Camlg	1360	347
Ctbp2	3617	800
Ager	1420	87
Pias2	1829	692
Rrad	1457	88
Acox3	2592	568
Ogfr	2057	1036
Gipc1	1563	1540
Cxxc4	5486	300
Gtf2a2	330	229
Nrn1	1371	313
Nde1	2153	366
Sox11	2018	56
Agps	2076	740
Cacng2	1120	238
Ackr3	1938	588
Cd40lg	783	0
Dnmt1	5917	1234
Ikbkb	3526	835
Col1a2	4465	5194
Ctnnb1	2352	5789
Ssbp3	1916	1146
Atox1	493	675
Sh3kbp1	3289	1274
Dffb	1324	85
Clcn3	3810	2247
Prl7d1	893	0
Fabp4	563	457
Rab6a	3376	7751
Dhh	2479	64
Tcf4	2025	711
Timm8a1	1171	414
Timm10b	670	226
Slpi	650	413
Pglyrp1	630	12
Il18bp	935	126
Hcn1	2762	172
Kif2a	4254	1463
Kif3a	2279	1216
Dcx	8827	279
Slc34a2	3492	0
Atp1b4	4175	3
Tnfaip6	1367	1511
Cd93	4729	876
Ihh	2272	4
Prelp	1419	1110
Gjb6	1717	739
Gemin2	1332	236
Il12a	793	37
Hs3st1	927	1412
Cdh11	5173	1029
Cdh8	3100	181
Klf5	3232	213
Smpx	884	3
Adcy7	4164	735
Artn	1331	13
Gfra3	2045	8
Nrtn	671	43
Tle3	4769	1784
Bex3	509	1443
Wnt4	1205	184
Grb7	2420	15
Dctn4	1404	1007
Kcnk9	1191	168
Pomt1	2906	809
Asah1	2263	2817
Chst3	1425	108
Maged1	2671	4578
Gnpat	2033	921
Snx1	2028	2154
Ilf3	3167	1393
Ddx1	2463	2099
Cxcr3	1663	14
Strbp	3065	829
Gab2	1989	656
Ufd1	1783	1082
Synrg	3816	1260
Bnip3	1618	1587
Arid4b	4964	351
Tert	3378	47
Slc4a4	3573	3099
Ccs	1019	465
Sf3b1	4954	5655
Slc17a6	3970	1784
Fgf13	2007	530
Fgfr3	3187	2504
Fen1	2172	518
Tec	2618	391
Fmo3	1887	43
Xrcc1	2080	912
Dgat1	1738	540
Rnf103	2519	774
Ran	1068	3627
Stmn2	1848	5746
Slco1c1	2720	901
Slc7a8	4102	716
Fads1	3355	2604
Hdac1l	1455	2
Hdac2	2178	1036
Hdac3	1643	1008
Hdac4	4000	476
Hdac5	3213	2034
Rgs2	685	313
Fgl2	3693	2221
Plcl1	5235	1411
Cldn11	1848	18892
Rab9a	1273	639
Rab27b	890	98
Pick1	1797	379
Cetn1	703	0
Nfs1	2009	653
Nucb1	2302	7979
Srm	1249	371
Fut9	2151	85
Jak1	4291	4649
Tmed10	1288	3606
Rag1	6536	1
Hamp	360	3
Sema6b	3847	664
Cox4i2	704	46
Ppp1r9a	3834	601
Ppp1r9b	4448	4558
Ptp4a2	1081	1882
Synj1	5878	3193
Mlycd	2011	450
Plcb2	4004	377
Pola1	5167	272
Pola2	2267	180
Pik3cb	4494	547
Spa17	447	120
Gas7	6796	3290
S100a6	402	2078
Kif3c	3419	1696
Pex11a	2259	319
Col5a2	6076	3320
Col18a1	5007	1468
Xpo1	3216	2044
Plg	2717	11
Hacl1	2002	569
Slc2a8	2089	663
Cnga3	2213	1
Cnga4	2355	15
Cnga1	2137	0
Entpd6	2441	664
Mterf1	1503	135
Slc25a27	2653	485
Slc25a14	1555	256
Abcg1	3529	1311
Ajuba	3234	109
Prss12	2499	103
Slc24a3	3746	591
Nme3	645	188
Tekt1	1378	142
Zp1	1947	0
Fbxo2	1293	2203
Prdx4	905	708
Mpp2	2198	701
Lin7a	657	10
Slc25a4	1290	8209
Nol3	1533	1046
Lyst	11028	1027
Sorl1	7079	1601
Elf1	2504	490
Slc5a7	4894	755
Rhoq	3860	1532
Herpud1	1844	1301
Nox4	2176	40
Ddx52	2159	219
Cpn1	1754	0
Cdc5l	2831	1294
Polg	3651	919
Twist1	1497	68
Vamp7	663	415
Psmb7	972	2271
Tpra1	1627	701
Enpp1	2721	323
Klf15	2457	316
Slc22a7	1636	2
Laptm5	2072	3345
Idi1	2813	1178
Cox17	424	498
Lrp3	3892	520
Gna15	1677	435
Ncdn	3635	7947
Sfrp4	1891	403
Tie1	3819	1121
Angpt1	1890	107
Rfc1	4725	1382
Opn1mw	1080	0
Vegfb	1788	622
Pip4k2b	1983	705
Pdk4	1425	883
Tnfsf4	1781	41
Syngr2	942	950
Picalm	2049	6666
Vamp5	307	328
Bud31	803	496
Prmt3	2453	268
Trpc1	3978	541
Trpc6	2792	231
Nap1l1	2106	3608
Rpe65	2147	270
Ddx39a	1717	601
Socs3	863	581
Ptch1	4303	1165
Ftcd	1866	13
Pcyt2	1844	1656
Mbtps1	3895	1675
Cxadr	1616	260
Sec16b	4356	133
Cdhr1	4275	92
Olfm1	2759	3323
Vegp2	752	0
Cabin1	7260	1097
Prdx6	856	2734
Spp2	679	0
Atp6v0e1	835	822
Slc27a1	3187	2250
Idh3B	1506	2135
Tinagl1	1868	235
Zfp423	4572	473
Gosr1	2726	761
Madd	5243	1475
Cox5b	486	2548
S100a9	487	83
Rnf138	2574	313
Rab14	760	1116
Psmb1	799	2352
Dpep1	1557	5
Cdk4	1364	1485
Pgf	1563	129
Ece1	2779	2626
Rps27	343	3225
Nudt4	2926	4607
Efna1	1454	230
Fez2	1249	401
Atp5pf	571	2071
Clic5	5786	159
Mgat2	2488	585
Smpd3	5031	964
Mmp23	1243	119
Acsl5	2440	995
Kcnj13	1257	67
Prdx5	816	2724
Nupr1	625	571
Hspb8	1774	1663
Rtn4r	1422	56
Lenep	580	0
Csnk1a1	971	2356
Nup88	2412	728
Cpb2	1435	0
Bbs2	2573	691
C5ar1	1753	727
Cdc42bpb	6373	2562
Magi2	4740	570
Pom121	5506	1423
Acsl4	4862	1250
Pitx1	2256	6
Gfm1	2605	913
Dao	1591	238
Megf8	11924	3317
Fstl3	771	19
Kcnh4	3736	39
Banf1	763	944
Inpp5e	3341	486
Egr2	2963	193
Fcnb	1127	249
St14	3157	1017
Stxbp3	2388	1627
Idh3a	2401	2924
Ltc4s	500	100
Ltb4r2	1077	1
Cysltr1	1020	22
Sc5d	2165	2516
Cds2	1516	765
Cdh23	10529	123
Il5ra	1245	1
Asah2	4912	1053
Cxcl2	1104	3
Bco1	1930	7
Kremen1	1971	233
Pdlim3	1562	107
Nkx2-5	1322	0
Flt4	4358	52
Vegfc	1568	50
Pafah1b3	808	141
Dnm1l	2491	1566
P2rx2	1833	45
Cdc42bpa	6308	2813
Gng3	1153	969
Gng10	1073	1631
Gng12	708	1332
Ccnl1	2119	813
Sardh	3069	615
Akap1	2614	593
Dll3	1972	5
P3h1	2513	498
Mpp3	2822	310
Sh2b2	2807	281
Crcp	1408	590
Tmf1	3445	1090
Phyh	1201	1230
Spata2	2389	578
Mtnr1a	1774	0
Chek2	1749	138
Rax	1029	0
Dffa	3329	661
Insl3	595	8
S100a3	669	412
Yme1l1	2981	1013
Nox1	2571	4
Hcn2	2522	1816
Hcn3	2343	149
Trpv6	2907	99
Slfn4	4857	186
Pde6h	463	7
Gtpbp4	2320	142
Dnajc14	2935	683
Nek2	3122	87
Dmtf1	3335	673
Rbm3	1184	2443
Dag1	5169	5553
Cited2	1969	690
Cited4	892	40
Ccl28	1344	1
Cacna1f	5969	5
Ccna2	1712	351
Map2k6	1690	139
Bik	956	12
Trpm7	7019	1598
Dmrt1	1412	0
Hdgf	1788	1505
Gbx2	1548	19
Lmx1b	2103	58
Pax3	2197	50
Msx3	2310	0
Klf4	2368	396
Ankh	2447	2861
Slc5a3	2436	142
Fbp2	1263	7
Mllt3	1540	154
Emb	1366	560
Aatf	1791	230
Rasgrf2	3503	118
Clasp2	5568	6632
Lancl1	1453	711
Glra3	1344	25
Itga6	5964	3751
Slc7a10	1879	214
Nfil3	1961	376
Tdg	2858	685
Stag3	4163	3
Ntn1	1815	470
Ntn3	2428	69
Bcl2l10	1074	4
Ncf1	2758	2292
Pi4k2a	1598	647
Casp4	1218	411
Wif1	2155	69
Rap2a	491	49
Pitpnb	2670	1561
Cdc37	1603	2852
Dlk1	1538	296
Cntn5	3341	28
Ubqln1	2275	2737
Dpp3	2609	833
Aurkb	1811	683
Nppc	1020	82
Wap	543	0
Suclg1	1242	1813
Clec4f	1888	0
Abcg5	2470	4
Slc26a3	2835	45
Atp5mc3	695	3055
Aimp1	1053	516
Plce1	8338	894
Six1	3188	45
Trafd1	2466	2008
Zyx	2557	2129
Zp3	1320	3
Cyp27b1	2426	2
Rgs14	2857	136
Gne	2815	445
Wbp4	1547	260
Ptpre	2283	680
Uox	1359	5
Dusp1	1927	424
Sorbs2	6303	949
Lim2	824	0
Pkia	1971	669
Tjp2	4697	3489
Usp2	2071	112
Atp6v0a2	2571	578
Dnajc2	2065	536
Mapk8ip1	2993	6439
Ipo13	3541	1567
Serpini1	2916	914
Akr1b7	1277	69
Ifngr1	1854	2486
Tm4sf4	1575	45
Rfc2	1528	388
Trpv5	4834	10
Stx1a	2131	247
Il17b	688	2
Prl2a1	930	0
Ift172	5365	900
Kidins220	7135	6589
F11r	1878	290
Crnkl1	2326	0
Dars	2159	1476
Txn1	308	1846
Sec14l2	2591	788
Tgfbi	2693	1076
Kcnk4	1194	91
Snai1	1596	152
Kcnk6	1882	13
Gripap1	3003	1521
F2rl3	1694	30
Fgf4	587	1
Snap29	3400	1338
Slc9a3r2	2110	904
Bak1	1921	643
Btnl2	1542	0
Nrxn3	6003	830
Slc6a9	3182	5173
Timp1	740	6049
Ebf1	2878	305
Ralb	2207	697
S100a8	357	56
Pcsk5	5241	171
Csnk2a1	1508	1245
Atp5c1	1083	2905
Pdk1	1581	360
Plod1	2895	1756
Il13	443	0
Mapk8	5709	1216
Nup107	3084	335
Gucy2f	3736	2
Foxj1	1914	376
Kcnj9	2301	248
Cltb	982	2566
Il2	740	0
Ap2m1	1799	9064
Npr2	3469	1309
Ggt1	1491	33
Lct	6117	3
Mapk1	5615	3732
Fcgr2a	1421	218
Tff2	579	0
Upb1	1259	2
Nrxn2	6409	3100
Map3k8	2721	166
Opcml	2339	380
Pdia4	2319	1973
Blvra	1078	343
Cacnb2	3892	303
Csf2	441	0
Nat2	1385	13
Akap8	3408	1435
Scg3	2144	3485
Eif4ebp1	846	373
Ccl4	279	11
Slc17a7	2000	34
Tnc	6155	3473
Lgals8	2507	672
Slc28a1	2401	6
Vcp	3195	8124
Rtn1	3365	7765
Plaa	2694	978
Tpt1	790	20010
Nlgn1	3322	269
Phox2a	1607	15
Kcnj4	2656	4
Srp54a	2144	1196
Cacna1s	6090	5
Cap2	1636	270
Exoc4	3506	1005
Cdc123	1254	984
Cplx2	900	249
Cntn4	4609	206
Ptprn	2952	10285
Ecm1	1889	778
Dusp6	2755	1293
Atp6v1f	642	1734
Rere	7665	3862
Lman1	1742	719
Map3k1	5166	233
Myt1l	4424	339
Vwf	8803	4081
Ppp1r12a	3301	1087
Cdk5r1	1192	224
Sdc3	4841	3666
Jdp2	881	165
Pgap2	2568	668
Aldh1a2	2244	1842
F2rl1	2979	194
Cgrrf1	1264	354
Dlgap2	3690	71
Kynu	1759	7
Efna5	768	33
Oplah	4003	2231
Lmnb1	2134	374
Gsr	1849	727
Dnase1l3	1404	3
Ptpn6	2136	1305
Cyth1	1399	597
Cyth2	1564	989
Cyth3	3473	357
St8sia4	1365	107
Trim28	2970	2616
Inpp4b	4392	91
Cga	667	0
Ceacam9	980	2
Trip10	1718	534
Pex12	2347	27
Acacb	7342	290
Pik3c2g	5957	47
Abcc5	5742	2852
Psmd10	527	135
Pip4k2a	3345	4375
Epb41l3	4530	4174
Ube2n	1488	496
Slc7a9	1739	13
Gp1bb	947	0
Sept5	3663	1923
B3gnt5	4209	30
Pcdha4	5241	69
Pcdha13	5251	28
Sh3gl2	1491	1528
Lpar1	3294	3458
Kcnh6	3382	47
Cdh3	3458	64
Pcdha10	5337	12
Pcdha12	5250	15
Pcdha3	5226	67
Pcdha8	5247	12
Pcdhgc3	4556	2384
Pcdh12	4183	16
Rims2	5964	335
Magt1	1146	584
Mark1	2944	512
Polr2g	863	707
Kcnh2	3881	1144
Eif2b4	1624	526
Mcf2l	4531	1357
Nup155	4303	612
Il1r2	1379	14
Kcns1	2701	50
Crym	1201	853
Apbb3	2018	799
Ccr3	1308	20
Bin1	2397	4763
Ccr5	2473	829
Erp29	1092	2203
Sds	1273	13
Mmp12	1791	65
Ptf1a	1531	0
Slc25a20	1754	885
Lamc1	7636	4847
Spam1	2101	0
Mt3	376	3544
Nln	2680	758
Rpl6	932	2984
RragB	2249	413
Rraga	1594	1578
Eif4e	2370	1207
Krt18	1369	29
Cdh17	3411	14
Rab28	1473	1211
Arl5a	1148	479
Arfrp1	926	420
Kcnj12	2260	93
Rps15a	435	2656
Cd52	534	1
Gjb4	2640	5
H3f3b	1654	4715
Myo1b	3609	447
Calb2	1438	1003
Ptpn2	1458	350
Vip	1500	75
Nlgn2	3959	2151
Pdha2	1549	0
Bdh1	1617	530
Slc6a7	2721	170
Kcnc3	5258	3462
Rab8a	1744	1210
Ppp2r2a	2350	1838
Kcnb2	3229	35
Scarb2	1983	3048
Zbtb7a	2790	1017
B3gat1	2090	798
Cand1	4381	2540
Cuzd1	2262	1
Csde1	3734	1985
Hsd17b3	1111	1
Rgcc	890	275
Ctrl	795	17
Neu3	2290	88
Sh3bp5	2553	769
Vamp3	1683	2144
Tcea2	1151	816
Psmb6	773	0
Gas6	2538	3883
Cyp21a1	1963	5
Slc25a5	1200	3080
Enpp2	2825	9104
Acsl3	2769	2354
Serpinb5	2577	0
Barhl1	2391	10
Prdx1	885	3347
Ptpn12	3167	988
Ppp2r2c	1340	740
Cntn1	3210	7023
Tra2b	1984	1458
Nudt1	861	97
Psmc4	1358	1738
Psmc1	1544	3426
P2ry6	2466	481
Pex6	3169	423
Slc26a2	2877	740
Rps6ka2	5396	1099
Tff1	462	0
Hrk	5071	102
Prpsap2	1579	955
Rhoa	585	5134
Nr0b2	1111	5
Chrd	3267	188
Pfkfb3	2148	1025
Epn1	2025	3218
Ebp	1055	356
Hnrnpu	3346	7444
Ppp2r1a	2208	6239
Hnrnpk	2563	6259
Lrrc7	5098	67
Csrp3	838	18
C9	2081	0
Sec22a	1635	393
Sept2	3193	5862
Tnfsf11	957	0
Ccl17	282	0
Keap1	3162	951
Xpnpep2	2827	9
St8sia2	1121	18
Gzmm	935	25
Chrna6	1755	11
Folh1	3009	558
Hadh	1659	467
Grifin	583	120
Gmpr	1433	843
Klhl41	2289	20
Wipf1	3859	2576
Il10ra	1814	230
Plscr1	1552	76
Smu1	1728	989
Baiap2	1798	567
Decr1	1146	761
Ppat	4036	686
Ncr1	1268	0
Kif1b	6031	7737
Gpr37	3079	3480
Kif5b	2892	4825
Ccl22	1745	0
Ptpn23	5204	1774
Uba3	2170	1456
Pnliprp2	1527	5
Sv2b	5199	910
Mylk2	2727	4
Sv2a	3532	4052
Klf9	2508	633
Tmem158	999	95
Atp6v1b2	2694	6711
Socs2	907	215
Zfp37	3366	76
Atp2a1	3437	14
Rps23	510	4566
Slc8a2	3001	293
Slc8a3	4749	463
Ackr2	1687	12
Pcyt1a	1551	548
Echs1	1462	705
Reln	11462	4320
Npepps	4104	3303
Chst10	2630	605
Patj	7640	727
Ddit4l2	725	82
Chek1	2336	160
Wnt11	2582	42
Ryk	1785	701
Sox9	4030	871
Gli3	5026	233
Bmpr2	3869	1090
Ppfia4	5852	711
Sytl4	2019	43
Gpr83	3646	103
Apbb1	2537	6793
Pip4k2c	3178	678
Atp5i	289	1008
Brinp1	2401	482
Nploc4	3690	1503
Gpr19	1520	233
Rab3d	2204	240
Abcc3	5144	429
Abcb6	2843	834
Ap2b1	5409	1364
Phkg2	1836	846
Napa	1504	2303
Gabrg1	1725	608
Gabra4	1840	70
Plcd4	2695	607
Dnm1	3200	6305
Caskin1	5910	1679
Cacng3	948	112
Cacng4	984	274
Cacng5	828	20
Cacng6	783	3
Cacng7	828	889
Cacng8	1266	80
Dynll2	2324	7976
Fmod	2944	1169
Nras	1300	1271
Psmb8	1086	385
Tacr2	2979	9
Lta	1340	0
Inhbb	3119	155
Chrm1	1383	7
Bpifa2f	818	0
Mmp16	3525	588
Sncb	1202	2916
Nr2f2	1571	380
P2rx5	2401	120
Copb1	3333	1870
Cdkn1a	1860	706
Gale	1400	379
Manea	1389	237
Slco2b1	3790	1825
Dgka	3037	1353
Tubb4a	2081	20554
Nat8f5	1191	88
Cdk5	1163	762
Msmo1	1712	3391
Txnl1	1279	1511
Bnip3l	3199	2743
Il2rg	1586	86
As3mt	1608	435
Daxx	2453	554
Selenbp1	1620	0
Pde7b	1748	104
Faim	676	161
Hnrnph1	1932	3283
Bnip1	1106	254
Trpc5	2921	90
Elp1	4637	1093
Afap1	2891	764
Rcvrn	862	3
Higd1a	1415	833
Trim63	1842	27
Arf3	3286	653
Siah1	2086	390
Ddit4	1726	871
Ppp4r1	3699	1239
Slc28a3	2116	12
Paics	1966	877
Ada	1395	183
Dhfr	760	125
Pdzk1ip1	770	4
Clec2d	702	8
Ppp1r14a	530	1182
Serpinb7	1142	0
Khdrbs1	2628	2093
Faf1	2276	742
Ugt1a7c	2264	0
Cyp26a1	1727	8
Cfh	4250	6280
Il23a	1541	21
Coro1a	1600	1881
Sdf4	1431	2545
Skap2	1628	1414
Abcg8	4829	1
Slc36a1	1808	312
Anxa7	1861	1737
Hey2	2421	392
Dcbld2	2338	422
Trim9	3689	1360
Lcp2	3384	1007
Casp12	1292	110
Ggt7	2574	1602
Tmprss2	3135	6
Runx3	1230	13
Tnfrsf1b	2894	361
Eya2	1596	532
Sdha	2277	3680
Lef1	1194	122
Psmd9	1341	494
Hspb2	549	36
Rps13	527	2741
Acaa2	1616	683
Rack1	1209	7249
Sycp2	4752	19
Slco1a6	2478	0
Gucy2d	3637	9
Acsl6	2563	1737
Pacsin2	3174	2333
Lcn2	874	382
Galnt10	1812	335
Cygb	2112	733
Slc5a6	2981	868
Acot12	1706	1
Slc38a4	1917	14
Mark3	2700	1462
Asz1	1725	0
Fgf22	489	30
Fgf21	627	5
Fgf19	657	0
