Geneid	Length	genome_mapping/135-P_R1.rn6.sorted.bam
Ube2d4	1474	51
Inpp4a	5567	1992
Abat	1725	1121
Acta2	1383	175
Actn1	2942	937
Adar	3608	1371
Adcy2	3816	896
Ap2a2	3230	2376
Agtr1b	2181	3
Alox15	2189	25
Amd1	3169	2277
Anpep	3320	227
Abcc6	5775	86
Atic	2485	924
Opn1sw	1634	1
Chrm2	2062	91
Creb1	1126	92
Atf2	1848	674
Crh	1196	13
Mapk14	3426	1356
Cspg4	8073	845
Ctbs	1616	493
Dbn1	2679	1285
Dlat	2602	633
Dync1li2	4302	5135
Dpyd	4139	97
Gabbr1	4399	8010
Gabrp	1382	10
Gak	4453	1380
Gatm	2265	9846
Gmfb	1398	2756
Gna11	1080	364
Gna12	3345	12028
Gnai2	2217	11876
Gnaq	1076	640
Gnb2	1624	2958
Gnrhr	2623	0
Gpt	1741	260
Grm7	3417	224
Gtf2b	1183	553
Gtf2f2	1450	285
Gyg1	1602	1318
Hnmt	1225	56
Itpka	1814	14
Itpr2	10680	1427
Jup	3439	2071
Lifr	3407	433
Lss	2853	855
Lum	1728	1366
Mif	552	514
Mipep	2389	416
Mlh1	2269	308
Mmp2	3040	1008
Mmp9	2985	12
Mmp14	2447	501
Aldh6a1	3319	1832
Msh2	2852	409
Msx1	1761	55
Musk	2855	7
Mvd	1674	352
Mvk	1627	710
Ndufv2	853	2354
Rpl10a	710	1695
Fez1	1683	6550
Actr3	2090	3857
Nell1	2887	310
Nell2	3166	960
Nup98	6595	923
Pcm1	6627	2615
Pde1c	3186	277
Pde7a	3156	270
Pdpk1	1873	259
Pggt1b	1558	309
Pi4kb	3205	990
Pls3	3078	3828
Prkch	3375	173
Pros1	3248	1032
Psen2	1594	541
Ptger2	1353	45
Pth2r	1975	11
Rab1a	1412	3678
Rab3b	1142	635
Rab13	760	658
Rala	714	847
Rbl2	4860	1372
Renbp	1292	507
Grk1	2117	0
Rnpep	2183	650
Rock1	4434	1750
Rpl5	1069	6584
Rpl10	757	5040
Rpl13	715	4050
Rpl18	622	3625
Rpl19	703	7872
Rpl22	454	660
Rpl36al	495	626
Rpl37	359	1229
Rps6ka1	3108	1022
Rps9	1682	0
Rps10	602	1441
Rps11	534	6731
Rps21	345	2775
Rps24	466	3743
S100a10	573	5202
Sctr	1791	10
Ccl5	568	9
Snrpn	1445	7
Soat1	1750	393
Ssb	1642	1130
Ssr3	2713	2215
Ssrp1	2833	1886
St13	1663	1306
Stc1	2436	57
Stx3	1046	91
Stx4	974	1037
Stxbp2	2118	284
Suox	2150	365
Elob	454	1659
Nr2f1	2461	492
Tgfb2	2867	660
Tgfbr2	2078	655
Thpo	1406	2
Klf10	2937	230
Tmsb4x	594	37889
Tpp2	4564	1152
Ube2b	2096	440
Usf2	2173	1623
Vim	1796	40959
Pax8	2486	113
Doc2b	1756	74
Dgkz	3552	3590
Actb	1264	39204
Cib1	811	571
Arpc1a	1562	2063
Cirbp	1409	1072
Slc20a1	2851	2852
Psmc5	1288	3521
Zp2	2127	13
Mdh2	1288	3243
Rab11a	2262	2599
Sharpin	1641	802
Gstm7	1209	954
Pard3	5501	517
Fut1	2719	18
Ube2d3	1531	3085
Sh3gl3	1444	933
Sh3gl1	1995	1025
Cyp8b1	1962	0
Cds1	1947	593
Acot1	1577	17
Prl3c1	809	0
Pdgfc	1116	128
Dynlt1	698	534
Celsr3	11868	671
Slit3	5205	180
Lrp4	7784	1804
Bmp1	3647	1244
Prep	2739	551
Ugdh	2319	543
Tfam	1455	465
Cyr61	1984	276
Bcl10	1589	546
Ocln	4130	489
Hnrnpab	1592	703
Psmd4	1334	1790
Slc22a8	2157	395
Cdh2	4351	2014
Cdh1	4396	287
Polr2f	470	587
Kl	3518	8
St3gal5	2698	1884
Camkk2	2132	156
Parg	3974	520
Timeless	4209	184
Slc7a7	2068	178
Lypla2	1537	743
Slc6a2	2203	15
Fads2	1617	547
Tsc22d3	1947	2968
Ptbp3	2857	581
Ppargc1a	2440	183
Fcna	1260	161
Aplnr	3646	432
Pex3	1933	516
Atrn	8727	4718
Vdac1	1801	2741
Vdac2	1702	4907
Vdac3	1362	3739
Aifm1	2089	409
Tpp1	2460	2866
Kcnj11	3034	195
Mkln1	2428	1046
Smpd2	1551	176
Amy2a3	1574	0
Ascl2	1572	6
C4a	5358	836
Cftr	6287	7
Egfr	4156	153
Grik5	3762	829
Gsta1	1158	1433
Idh1	1719	1470
Il1b	1311	10
Il3	553	0
Jak2	3731	686
Kras	661	289
Met	4187	79
Cd200	2235	1817
Myh10	7632	2593
Ncam1	3177	5432
Neu1	1931	412
Klk1b3	873	0
Pdgfb	1706	112
Pdgfrb	5370	687
Pnmt	945	1
Ppp1ca	1392	2907
Rara	2124	130
Rarb	3091	174
Ccl2	780	103
Serpina3n	2057	872
Ugt2b	1974	0
Wt1	2630	1
Smcp	857	0
LOC24906	1602	120
Cd8a	1389	76
Cd8b	1255	37
F9	2741	0
Scarb1	2476	622
Brca2	10350	250
Cyp2e1	1613	3
Ampd3	3919	2007
Nppb	628	5
Rgn	1600	20
Chrm4	2755	30
Scnn1a	3374	89
Tagln	1051	9125
Cdkn2a	705	19
Idh3g	1347	1870
Nfyb	2541	566
Acvr2b	1800	34
Bfsp1	2132	21
Cav1	2737	2362
Ptgis	1661	137
Star	1154	15
Cpt1a	4328	907
Ctsk	1417	584
Cd36	2597	91
Csn3	789	0
Ybx1	1506	1686
Epha3	3062	50
Ces1e	1735	0
Nfib	2192	200
Nfic	1565	685
Clcn7	2749	651
Rps7	653	4468
Acvr2a	2265	193
Cyp2c12	1713	0
Phkg1	1381	161
Rasa3	2518	766
Akt3	1402	646
Por	2438	1528
Ghrh	608	3
Tesk1	3576	473
Ptp4a1	2821	772
Npy4r	1257	1
Aoc3	3936	199
Smc3	4145	1325
Slc22a2	2139	51
Pla2g1b	543	1
Ighmbp2	3167	331
Pxmp2	825	213
Slc37a4	2079	445
Wisp2	1734	432
Pecam1	2094	396
Sv2c	2622	317
P2rx4	1972	524
Psmc3	1623	2254
Sart1	2531	819
Kcnq3	5798	591
Pla2g2a	766	223
Eif2ak3	4492	591
Ptprn2	5123	850
Kcnj10	1438	1790
Ywhae	1738	16708
Atp6v0a1	3997	3753
Cyp4a8	2477	2
Pten	1212	596
Hspb7	1769	12
Gria1	2871	413
Nbl1	1776	3590
Kcnj3	1827	147
Apln	3082	1221
Tmod2	1191	914
Zfp148	3440	666
Zranb2	2599	2394
Csnk1e	1251	701
Nckap1	4121	5893
Prg2	843	2
Phgdh	1803	1702
Sh2b3	3691	1166
Mapk6	4179	2113
Grb14	1949	328
Igbp1	1338	694
Nr1h2	1914	1145
Nr1h3	1597	166
Nr4a3	4396	39
Psmb4	923	2478
Ddx25	1618	341
Vapa	1605	3243
Casp9	2345	406
Foxm1	3392	315
Mefv	3199	176
Fut2	2984	26
Pdcd2	1134	250
Dlg3	3737	417
Cpq	1778	511
Sult4a1	2215	2913
Klf6	4206	1816
Map2k1	2128	2118
Hpgds	1175	115
Ramp1	808	312
Ramp2	738	609
Sfmbt1	3293	429
Fxyd1	533	1233
Klrg1	567	0
Slc13a1	2206	0
Kcnab3	2106	255
Ncan	5201	5614
Rabggta	1872	537
Lxn	1073	2276
Stx8	839	455
Msln	2099	172
Tgm1	2707	11
Arpp19	339	209
Camkk1	3411	1123
Slc18a3	2862	353
Slc28a2	2871	420
Stx6	2466	1235
Syt10	1572	59
Syt11	1784	5842
Mybbp1a	3834	1136
Prap1	637	0
Napsa	1366	34
Slc15a2	3942	1624
Capn10	2271	375
Ctla4	724	0
Actn4	3878	3338
Fhl2	840	356
Per2	5760	634
P2ry4	1177	26
Hsd17b10	907	909
Smc1a	3905	1725
Slc29a1	2116	282
Gosr2	2075	1527
Scn7a	6546	900
Uba52	504	5576
Sncg	703	3524
Cryba4	782	25
Crybb3	747	0
Itgad	3558	6
Ykt6	597	721
Syt4	3877	2183
Hsf2	2547	532
St3gal2	3221	829
Gpr88	4155	206
St3gal3	1207	328
Rpn2	2234	3029
Cldn1	3221	365
Cldn3	1473	2
Cldn5	1427	1367
Cldn7	1119	0
Aqp3	1799	1
Stx5	1779	656
Dpys	2079	3
Rps8	696	6419
Homer1	4049	275
Adrm1	1430	1064
Rps12	541	4844
Olr226	984	0
Arl2	876	1511
Pdzk1	1980	154
Pirb	2634	84
Rida	888	862
Pfkm	2750	3501
Wisp1	1871	18
Amotl2	4141	841
Rab2a	638	1335
Clns1a	1406	945
Dio2	6301	224
Htra1	2012	4428
Tmed2	1956	3265
Sec11a	1104	631
Scamp3	1481	967
Scamp4	1725	619
Scamp5	1149	788
Limk1	3290	1771
Snap91	3390	2040
Ppp5c	1973	1384
Kcnd2	4014	544
Aldh3a2	2977	1890
Sult1c3	1234	0
Gabrq	1908	25
Stk3	2603	466
Slc27a2	2957	72
Nkx6-1	3215	54
Slc29a2	1678	55
B4galt6	5728	934
Slc2a5	2167	994
Kcnh1	4559	92
Slc24a2	8800	3613
Slc16a8	1829	23
Clip1	4582	698
Slc13a2	2430	0
Cnn1	1449	21
Gcs1	2695	13
Hspb3	715	1
Shank1	7577	1628
Bcam	2359	550
Alcam	2868	1512
Ggcx	2738	389
Mmp24	4196	820
Mchr1	1214	25
Naaladl1	2557	65
Abcb11	5034	3
Vegfd	1494	3
Cdkn1b	1755	1465
Pafah1b1	4364	9590
Ddr2	3509	365
Rxrg	1966	611
Cpz	2144	235
Sort1	6690	8108
Itgae	3754	120
Pdxk	939	223
Gnb5	1047	419
Thbd	3653	1348
Polr1a	6007	484
Polr1b	3763	233
Rabac1	820	2090
Gda	1460	444
Usf1	1685	853
Kcns3	2311	165
Apba1	3672	801
Apba2	2707	1039
Apba3	1939	364
Slc32a1	2383	640
Nefl	2026	10859
Pias3	2902	495
Atp6ap1	2075	4844
Trim3	2858	1238
Hipk3	4115	795
Rest	3249	221
Nfe2l2	2305	1330
Spag4	1461	16
Ppig	3925	1073
Ugcg	3746	1283
Galnt5	3512	10
Cd82	1815	2308
Slc12a2	6401	8675
Pax4	1101	21
Dedd	1129	325
Deaf1	2123	644
Gabbr2	5457	761
Gmeb2	1941	112
Cish	1858	49
Gpr6	2237	2
Tpbg	2333	186
Capn6	3494	88
Cngb1	4216	4
Defb1	397	11
Taldo1	1198	4291
Cd164	2819	6451
Mybph	1770	653
Git1	3123	3775
Inhbe	1053	0
Rbbp7	1922	2645
Omd	1802	68
Clic4	762	2422
Fat1	14744	2367
Dvl1	2955	1317
Plk2	2770	276
Ncoa2	4386	663
Wfs1	2731	264
Ctcf	3684	1014
Fbn1	8942	1803
Fbn2	8632	21
Vamp8	301	736
Kcnma1	5430	222
Rtn4	4666	14046
Lgals3	948	11129
Nme2	746	3465
Sult1a1	1220	847
Agxt2	1918	0
Rps2	938	7105
Cyp2c23	1930	0
Fdps	1271	1981
Scd2	5046	102996
Phb	1739	1162
Dbi	566	4117
Khk	1284	127
Calm1	1449	16069
Hspb1	890	8711
Hspa1a	3958	30
Aldh3a1	1715	34
Dpp7	1705	2671
Clta	1124	3649
Ptms	1138	5317
Prkab1	1974	665
Src	2001	610
Psmd1	3066	2698
Ybx3	1757	1815
Nsfl1c	1450	2083
Trpv1	2847	27
Smarcd2	2575	931
Calb1	1706	480
Rps6kb1	2283	656
Sdcbp	2058	6265
Crot	2684	1156
Tap1	2677	239
Tap2	2426	141
Impa1	2043	994
Eif2b2	1467	647
Prkci	4501	1159
C3ar1	2025	306
Cntnap1	5363	2189
Kalrn	8921	311
Dll1	3114	98
Slc1a6	1937	29
Hsd17b12	1812	3162
Ralbp1	3538	1627
Grip1	4279	157
Hmga2	805	5
Nae1	1771	474
Kcnq1	3017	10
Irs3	1969	26
Ghsr	1350	3
Ptger4	1473	43
Pon1	1317	1
Dnaja2	1844	2366
Gsk3b	1525	652
Pnliprp1	1532	1
Hao2	1647	0
Chn1	2267	1290
Chn2	1037	744
Col3a1	4769	10084
Robo2	8964	1218
Aldh2	1882	2485
Kcnip3	818	89
Lasp1	3382	2796
Glrx3	1224	1910
Gde1	943	1333
Lsr	2088	355
Rab11b	1506	3208
Timm22	1801	527
Sec31a	4423	1173
Crygd	634	0
Vps52	3169	1046
Tapbp	1563	328
Ptprv	5446	26
Akt1	1606	1822
Acsm3	2564	22
Prl3d4	814	0
Hbb	620	2584
Psmc2	1403	2168
Gal	699	259
Yes1	1770	269
Pld2	4508	846
Hagh	1117	841
Plcb3	3726	693
Fcgrt	1550	1694
Abcd2	5516	511
Ngb	1755	236
Kcnk3	2041	103
Rho	1493	0
Gata2	3411	61
Arsb	1862	1971
Pawr	2113	66
Scrg1	507	517
Agrp	648	4
Mcm4	3339	581
Maoa	2083	1518
Hps1	2641	379
Zfp354a	2547	140
Nos1	4594	131
Tk1	2262	536
Vhl	2807	1701
Kap	705	0
Atp7a	4674	408
Fmr1	4189	581
Chrna3	1500	11
Chrnb4	1488	2
Igf1r	4688	351
Bpifa2	962	0
Cdo1	1457	1680
Rims1	5651	340
Asip	694	0
Nr1i2	2336	0
Ccnh	1401	462
Slc5a5	2846	59
Cd9	1145	9130
Avpr1a	1596	69
Clu	1860	29144
B4galt1	2292	256
Orm1	769	8
Reg3b	781	68
Pgam1	1805	6968
Pgk1	1659	6721
Vars	3980	816
Gstt1	949	72
Glrb	1491	976
Pkm	1971	6361
Ubd	671	5
Gpr182	1885	144
Cxcr5	1109	21
Col1a1	5826	6305
Tas1r1	2679	37
Pak2	1776	867
Msra	1262	271
Homer2	1978	112
Homer3	1207	708
Atp2b1	4229	1202
Dbt	3152	813
F2rl2	1505	45
Kcnj16	1770	1388
Ip6k1	1589	896
Nr0b1	1779	2
Hpx	1484	10
Dynll1	653	2969
Hgfac	2042	1
Ptafr	3313	755
Nup210	6941	350
Degs1	1438	2123
Syt9	1506	64
Syt8	1184	0
Pdlim5	1869	684
Clcnka	2395	5
Bhlhe40	2376	1146
Igfals	2131	1
Rpl21	548	5019
Txn2	1101	1419
Cubn	11250	180
Retnla	503	0
Camlg	1360	330
Ctbp2	3617	623
Ager	1420	74
Pias2	1829	626
Rrad	1457	108
Acox3	2592	517
Ogfr	2057	955
Gipc1	1563	1525
Cxxc4	5486	298
Gtf2a2	330	194
Nrn1	1371	371
Nde1	2153	402
Sox11	2018	25
Agps	2076	679
Cacng2	1120	185
Ackr3	1938	637
Cd40lg	783	0
Dnmt1	5917	688
Ikbkb	3526	694
Col1a2	4465	3541
Ctnnb1	2352	5303
Ssbp3	1916	1080
Atox1	493	706
Sh3kbp1	3289	1196
Dffb	1324	83
Clcn3	3810	2557
Prl7d1	893	0
Fabp4	563	37
Rab6a	3376	7904
Dhh	2479	56
Tcf4	2025	725
Timm8a1	1171	442
Timm10b	670	243
Slpi	650	159
Pglyrp1	630	8
Il18bp	935	118
Hcn1	2762	110
Kif2a	4254	1350
Kif3a	2279	1016
Dcx	8827	330
Slc34a2	3492	10
Atp1b4	4175	2
Tnfaip6	1367	370
Cd93	4729	149
Ihh	2272	1
Prelp	1419	873
Gjb6	1717	888
Gemin2	1332	224
Il12a	793	53
Hs3st1	927	1226
Cdh11	5173	907
Cdh8	3100	235
Klf5	3232	245
Smpx	884	1
Adcy7	4164	526
Artn	1331	8
Gfra3	2045	3
Nrtn	671	37
Tle3	4769	1532
Bex3	509	1797
Wnt4	1205	197
Grb7	2420	16
Dctn4	1404	846
Kcnk9	1191	120
Pomt1	2906	660
Asah1	2263	2543
Chst3	1425	92
Maged1	2671	3228
Gnpat	2033	821
Snx1	2028	1989
Ilf3	3167	1078
Ddx1	2463	2077
Cxcr3	1663	17
Strbp	3065	819
Gab2	1989	569
Ufd1	1783	1170
Synrg	3816	987
Bnip3	1618	1986
Arid4b	4964	458
Tert	3378	33
Slc4a4	3573	2396
Ccs	1019	452
Sf3b1	4954	5729
Slc17a6	3970	1508
Fgf13	2007	585
Fgfr3	3187	1724
Fen1	2172	390
Tec	2618	296
Fmo3	1887	144
Xrcc1	2080	717
Dgat1	1738	396
Rnf103	2519	750
Ran	1068	3190
Stmn2	1848	4941
Slco1c1	2720	521
Slc7a8	4102	329
Fads1	3355	2046
Hdac1l	1455	2
Hdac2	2178	923
Hdac3	1643	896
Hdac4	4000	414
Hdac5	3213	1643
Rgs2	685	367
Fgl2	3693	2470
Plcl1	5235	2179
Cldn11	1848	21904
Rab9a	1273	682
Rab27b	890	107
Pick1	1797	370
Cetn1	703	1
Nfs1	2009	736
Nucb1	2302	5476
Srm	1249	280
Fut9	2151	116
Jak1	4291	3676
Tmed10	1288	3069
Rag1	6536	0
Hamp	360	4
Sema6b	3847	469
Cox4i2	704	37
Ppp1r9a	3834	575
Ppp1r9b	4448	3750
Ptp4a2	1081	1725
Synj1	5878	2578
Mlycd	2011	380
Plcb2	4004	217
Pola1	5167	219
Pola2	2267	119
Pik3cb	4494	410
Spa17	447	107
Gas7	6796	2229
S100a6	402	2046
Kif3c	3419	1243
Pex11a	2259	602
Col5a2	6076	2470
Col18a1	5007	623
Xpo1	3216	1803
Plg	2717	3
Hacl1	2002	426
Slc2a8	2089	567
Cnga3	2213	0
Cnga4	2355	1
Cnga1	2137	0
Entpd6	2441	459
Mterf1	1503	122
Slc25a27	2653	484
Slc25a14	1555	303
Abcg1	3529	1065
Ajuba	3234	98
Prss12	2499	111
Slc24a3	3746	627
Nme3	645	217
Tekt1	1378	207
Zp1	1947	0
Fbxo2	1293	1988
Prdx4	905	762
Mpp2	2198	679
Lin7a	657	17
Slc25a4	1290	8411
Nol3	1533	921
Lyst	11028	759
Sorl1	7079	1153
Elf1	2504	431
Slc5a7	4894	744
Rhoq	3860	1312
Herpud1	1844	985
Nox4	2176	27
Ddx52	2159	249
Cpn1	1754	0
Cdc5l	2831	1014
Polg	3651	566
Twist1	1497	53
Vamp7	663	492
Psmb7	972	2492
Tpra1	1627	540
Enpp1	2721	313
Klf15	2457	544
Slc22a7	1636	2
Laptm5	2072	2766
Idi1	2813	1322
Cox17	424	513
Lrp3	3892	428
Gna15	1677	313
Ncdn	3635	5197
Sfrp4	1891	505
Tie1	3819	647
Angpt1	1890	95
Rfc1	4725	1357
Opn1mw	1080	2
Vegfb	1788	476
Pip4k2b	1983	609
Pdk4	1425	870
Tnfsf4	1781	72
Syngr2	942	818
Picalm	2049	6197
Vamp5	307	246
Bud31	803	570
Prmt3	2453	272
Trpc1	3978	512
Trpc6	2792	290
Nap1l1	2106	4114
Rpe65	2147	464
Ddx39a	1717	450
Socs3	863	121
Ptch1	4303	960
Ftcd	1866	11
Pcyt2	1844	1794
Mbtps1	3895	1521
Cxadr	1616	253
Sec16b	4356	111
Cdhr1	4275	69
Olfm1	2759	3172
Vegp2	752	0
Cabin1	7260	750
Prdx6	856	3742
Spp2	679	1
Atp6v0e1	835	816
Slc27a1	3187	1594
Idh3B	1506	2117
Tinagl1	1868	281
Zfp423	4572	469
Gosr1	2726	737
Madd	5243	948
Cox5b	486	2689
S100a9	487	71
Rnf138	2574	358
Rab14	760	990
Psmb1	799	2691
Dpep1	1557	1
Cdk4	1364	1301
Pgf	1563	104
Ece1	2779	1222
Rps27	343	3886
Nudt4	2926	5192
Efna1	1454	195
Fez2	1249	396
Atp5pf	571	2541
Clic5	5786	115
Mgat2	2488	523
Smpd3	5031	720
Mmp23	1243	109
Acsl5	2440	791
Kcnj13	1257	72
Prdx5	816	2049
Nupr1	625	663
Hspb8	1774	1537
Rtn4r	1422	55
Lenep	580	0
Csnk1a1	971	2196
Nup88	2412	607
Cpb2	1435	4
Bbs2	2573	590
C5ar1	1753	356
Cdc42bpb	6373	2118
Magi2	4740	464
Pom121	5506	943
Acsl4	4862	903
Pitx1	2256	0
Gfm1	2605	704
Dao	1591	310
Megf8	11924	2523
Fstl3	771	11
Kcnh4	3736	24
Banf1	763	1005
Inpp5e	3341	430
Egr2	2963	201
Fcnb	1127	37
St14	3157	707
Stxbp3	2388	2044
Idh3a	2401	2756
Ltc4s	500	190
Ltb4r2	1077	0
Cysltr1	1020	32
Sc5d	2165	2997
Cds2	1516	714
Cdh23	10529	65
Il5ra	1245	1
Asah2	4912	1037
Cxcl2	1104	3
Bco1	1930	5
Kremen1	1971	196
Pdlim3	1562	129
Nkx2-5	1322	0
Flt4	4358	23
Vegfc	1568	56
Pafah1b3	808	153
Dnm1l	2491	1499
P2rx2	1833	71
Cdc42bpa	6308	2749
Gng3	1153	872
Gng10	1073	1891
Gng12	708	1347
Ccnl1	2119	770
Sardh	3069	438
Akap1	2614	375
Dll3	1972	2
P3h1	2513	360
Mpp3	2822	263
Sh2b2	2807	176
Crcp	1408	619
Tmf1	3445	1206
Phyh	1201	1269
Spata2	2389	364
Mtnr1a	1774	0
Chek2	1749	118
Rax	1029	0
Dffa	3329	537
Insl3	595	2
S100a3	669	661
Yme1l1	2981	1098
Nox1	2571	6
Hcn2	2522	1725
Hcn3	2343	98
Trpv6	2907	112
Slfn4	4857	209
Pde6h	463	1
Gtpbp4	2320	127
Dnajc14	2935	600
Nek2	3122	60
Dmtf1	3335	695
Rbm3	1184	2088
Dag1	5169	3660
Cited2	1969	563
Cited4	892	17
Ccl28	1344	0
Cacna1f	5969	8
Ccna2	1712	273
Map2k6	1690	185
Bik	956	7
Trpm7	7019	1797
Dmrt1	1412	0
Hdgf	1788	1442
Gbx2	1548	7
Lmx1b	2103	50
Pax3	2197	21
Msx3	2310	0
Klf4	2368	443
Ankh	2447	2472
Slc5a3	2436	89
Fbp2	1263	2
Mllt3	1540	131
Emb	1366	361
Aatf	1791	212
Rasgrf2	3503	96
Clasp2	5568	7066
Lancl1	1453	661
Glra3	1344	42
Itga6	5964	2857
Slc7a10	1879	198
Nfil3	1961	364
Tdg	2858	542
Stag3	4163	4
Ntn1	1815	263
Ntn3	2428	49
Bcl2l10	1074	1
Ncf1	2758	1050
Pi4k2a	1598	472
Casp4	1218	435
Wif1	2155	60
Rap2a	491	39
Pitpnb	2670	1616
Cdc37	1603	2451
Dlk1	1538	156
Cntn5	3341	18
Ubqln1	2275	2295
Dpp3	2609	649
Aurkb	1811	252
Nppc	1020	85
Wap	543	0
Suclg1	1242	1877
Clec4f	1888	0
Abcg5	2470	7
Slc26a3	2835	20
Atp5mc3	695	2934
Aimp1	1053	563
Plce1	8338	767
Six1	3188	53
Trafd1	2466	1838
Zyx	2557	2192
Zp3	1320	0
Cyp27b1	2426	6
Rgs14	2857	67
Gne	2815	310
Wbp4	1547	228
Ptpre	2283	501
Uox	1359	5
Dusp1	1927	1221
Sorbs2	6303	842
Lim2	824	0
Pkia	1971	806
Tjp2	4697	2517
Usp2	2071	135
Atp6v0a2	2571	404
Dnajc2	2065	507
Mapk8ip1	2993	7300
Ipo13	3541	1523
Serpini1	2916	974
Akr1b7	1277	86
Ifngr1	1854	3549
Tm4sf4	1575	49
Rfc2	1528	353
Trpv5	4834	10
Stx1a	2131	188
Il17b	688	2
Prl2a1	930	0
Ift172	5365	607
Kidins220	7135	5467
F11r	1878	345
Crnkl1	2326	1
Dars	2159	1495
Txn1	308	1824
Sec14l2	2591	861
Tgfbi	2693	971
Kcnk4	1194	85
Snai1	1596	66
Kcnk6	1882	10
Gripap1	3003	1322
F2rl3	1694	38
Fgf4	587	2
Snap29	3400	1396
Slc9a3r2	2110	879
Bak1	1921	584
Btnl2	1542	2
Nrxn3	6003	456
Slc6a9	3182	4832
Timp1	740	4904
Ebf1	2878	268
Ralb	2207	571
S100a8	357	37
Pcsk5	5241	185
Csnk2a1	1508	1182
Atp5c1	1083	3154
Pdk1	1581	441
Plod1	2895	1165
Il13	443	0
Mapk8	5709	1287
Nup107	3084	289
Gucy2f	3736	2
Foxj1	1914	166
Kcnj9	2301	190
Cltb	982	2325
Il2	740	0
Ap2m1	1799	7536
Npr2	3469	917
Ggt1	1491	32
Lct	6117	4
Mapk1	5615	3685
Fcgr2a	1421	171
Tff2	579	0
Upb1	1259	2
Nrxn2	6409	2042
Map3k8	2721	167
Opcml	2339	297
Pdia4	2319	1821
Blvra	1078	349
Cacnb2	3892	274
Csf2	441	0
Nat2	1385	24
Akap8	3408	1270
Scg3	2144	3123
Eif4ebp1	846	274
Ccl4	279	8
Slc17a7	2000	18
Tnc	6155	534
Lgals8	2507	751
Slc28a1	2401	5
Vcp	3195	6100
Rtn1	3365	5461
Plaa	2694	861
Tpt1	790	21599
Nlgn1	3322	275
Phox2a	1607	6
Kcnj4	2656	6
Srp54a	2144	1244
Cacna1s	6090	1
Cap2	1636	294
Exoc4	3506	921
Cdc123	1254	1056
Cplx2	900	257
Cntn4	4609	227
Ptprn	2952	6175
Ecm1	1889	559
Dusp6	2755	897
Atp6v1f	642	1941
Rere	7665	2992
Lman1	1742	597
Map3k1	5166	132
Myt1l	4424	344
Vwf	8803	2083
Ppp1r12a	3301	883
Cdk5r1	1192	178
Sdc3	4841	2793
Jdp2	881	118
Pgap2	2568	556
Aldh1a2	2244	1399
F2rl1	2979	131
Cgrrf1	1264	435
Dlgap2	3690	49
Kynu	1759	1
Efna5	768	21
Oplah	4003	2281
Lmnb1	2134	238
Gsr	1849	497
Dnase1l3	1404	2
Ptpn6	2136	1033
Cyth1	1399	453
Cyth2	1564	909
Cyth3	3473	358
St8sia4	1365	129
Trim28	2970	1923
Inpp4b	4392	89
Cga	667	0
Ceacam9	980	1
Trip10	1718	404
Pex12	2347	29
Acacb	7342	269
Pik3c2g	5957	11
Abcc5	5742	1891
Psmd10	527	185
Pip4k2a	3345	5652
Epb41l3	4530	2816
Ube2n	1488	524
Slc7a9	1739	3
Gp1bb	947	0
Sept5	3663	1649
B3gnt5	4209	10
Pcdha4	5241	37
Pcdha13	5251	17
Sh3gl2	1491	1358
Lpar1	3294	4885
Kcnh6	3382	44
Cdh3	3458	58
Pcdha10	5337	5
Pcdha12	5250	13
Pcdha3	5226	21
Pcdha8	5247	2
Pcdhgc3	4556	1561
Pcdh12	4183	4
Rims2	5964	351
Magt1	1146	701
Mark1	2944	422
Polr2g	863	720
Kcnh2	3881	995
Eif2b4	1624	499
Mcf2l	4531	1394
Nup155	4303	493
Il1r2	1379	13
Kcns1	2701	39
Crym	1201	632
Apbb3	2018	734
Ccr3	1308	34
Bin1	2397	4655
Ccr5	2473	1547
Erp29	1092	1793
Sds	1273	13
Mmp12	1791	16
Ptf1a	1531	0
Slc25a20	1754	899
Lamc1	7636	2901
Spam1	2101	0
Mt3	376	4932
Nln	2680	571
Rpl6	932	3098
RragB	2249	480
Rraga	1594	1508
Eif4e	2370	1216
Krt18	1369	18
Cdh17	3411	8
Rab28	1473	1436
Arl5a	1148	517
Arfrp1	926	394
Kcnj12	2260	99
Rps15a	435	3023
Cd52	534	1
Gjb4	2640	0
H3f3b	1654	5574
Myo1b	3609	283
Calb2	1438	883
Ptpn2	1458	336
Vip	1500	101
Nlgn2	3959	1394
Pdha2	1549	0
Bdh1	1617	551
Slc6a7	2721	107
Kcnc3	5258	1924
Rab8a	1744	1096
Ppp2r2a	2350	1818
Kcnb2	3229	27
Scarb2	1983	2531
Zbtb7a	2790	663
B3gat1	2090	790
Cand1	4381	1852
Cuzd1	2262	1
Csde1	3734	2442
Hsd17b3	1111	6
Rgcc	890	316
Ctrl	795	15
Neu3	2290	109
Sh3bp5	2553	681
Vamp3	1683	2354
Tcea2	1151	834
Psmb6	773	1
Gas6	2538	2674
Cyp21a1	1963	1
Slc25a5	1200	2581
Enpp2	2825	11614
Acsl3	2769	2733
Serpinb5	2577	1
Barhl1	2391	9
Prdx1	885	3681
Ptpn12	3167	754
Ppp2r2c	1340	849
Cntn1	3210	5506
Tra2b	1984	1178
Nudt1	861	100
Psmc4	1358	1675
Psmc1	1544	3628
P2ry6	2466	342
Pex6	3169	359
Slc26a2	2877	383
Rps6ka2	5396	991
Tff1	462	0
Hrk	5071	109
